CATID,SRC,RA_OBJ,DEC_OBJ,z_spec,Mstar,r_e,ellip,PA_phot,PA_GASKIN,PA_GASKIN_ERR,PA_STELKIN,PA_STELKIN_ERR,LAMBDAR_RE,VSIGMA_RE,SIGMA_RE,WARNMULT,WARNFILL,WARNZ,IN_KIDS1000
289429,GAMA,182.30469053,1.83657459,0.01942,9.04,5.5,0.7816,17.940002,11.5,0.16666667,24.0,5.5833335,nan,nan,58.16095,0,0,0,1
23593,GAMA,182.32194058,1.15158193,0.01982,8.51,2.42,0.3895,69.609985,20.5,0.5833333,294.5,29.916666,nan,nan,37.755165,0,0,0,1
560946,GAMA,182.33178944,-0.52747095,0.03513,9.19,4.43,0.3465,90.56,265.0,0.16666667,286.0,29.916666,nan,nan,60.45391,0,0,0,1
610893,GAMA,182.35566604,0.30819031,0.0201,8.91,8.09,0.5997,90.93001,93.0,0.16666667,47.0,29.83333,nan,nan,nan,0,0,0,1
85416,GAMA,182.3693747,0.53326638,0.01943,10.21,5.85,0.6649,80.16998,255.5,0.16666667,258.0,0.5,0.5748858,0.7985276,147.6756,0,0,0,1
23619,GAMA,182.39664405,1.13114534,0.07649,10.98,3.79,0.624,71.09999,256.0,0.25,258.0,1.5,0.32937855,0.38386673,228.14758,0,0,0,1
536454,GAMA,182.39681085,-0.91247515,0.05989,11.08,6.69,0.1776,156.1,40.5,0.16666667,338.5,3.75,0.102654904,0.11508242,249.13126,0,0,0,1
85418,GAMA,182.40451716,0.53611309,0.02066,8.83,2.05,0.3222,170.53,191.0,0.16666667,331.0,29.916666,nan,nan,36.76594,0,0,0,1
31912,GAMA,182.40462574,-1.10063699,0.10015,10.95,2.82,0.6931,45.86,228.5,0.16666667,226.5,1.5,0.37504283,0.41211113,220.18906,0,0,0,1
99326,GAMA,182.41085528,0.95701868,0.01953,8.59,4.58,0.1114,121.880005,73.0,1.1666666,247.0,29.916666,nan,nan,66.76147,0,0,0,1
23623,GAMA,182.42032848,1.17285043,0.07773,11.36,14.6,0.3747,9.950012,128.5,1.1666666,nan,nan,nan,nan,nan,0,0,0,1
185914,GAMA,182.45537204,-1.47165803,0.11131,11.16,4.96,0.159,177.27,359.5,0.16666667,356.5,1.3333309,0.45202175,0.47810793,197.69081,0,0,0,1
560982,GAMA,182.4696995,-0.54747902,0.05053,10.31,1.45,0.2527,150.26,294.5,0.33333334,150.0,1.8333334,nan,nan,176.56021,0,0,0,1
585359,GAMA,182.47119622,-0.0160222,0.03526,10.32,6.48,0.5596,177.94,0.5,0.16666667,357.5,1.6666654,0.53283423,0.7168767,95.28584,0,0,0,1
99349,GAMA,182.47444572,0.92851987,0.01976,10.16,9.03,0.6235,64.68001,237.0,0.16666667,237.5,0.6666667,0.60911274,0.78275275,nan,0,0,0,1
536463,GAMA,182.47688834,-0.91817312,0.07921,11.05,3.2,0.5249,98.65,161.0,0.16666667,96.5,1.5,0.2284866,0.25511816,225.88689,0,0,0,1
31939,GAMA,182.50862362,-1.2226536,0.05956,10.53,7.24,0.8461,45.97,48.5,0.33333334,41.0,1.4166666,0.64288735,0.9756378,138.58727,0,0,0,1
85464,GAMA,182.53076373,0.42617556,0.0199,8.53,3.75,0.4713,136.71,46.0,0.16666667,8.0,29.916666,nan,nan,49.47544,0,0,0,1
8485,GAMA,182.55137407,0.75402737,0.01951,9.21,6.17,0.7339,0.6100006,13.5,0.16666667,28.0,7.916664,nan,nan,57.250496,0,0,0,1
85474,GAMA,182.56935892,0.62658322,0.02069,10.0,9.73,0.7406,61.26999,59.0,0.16666667,58.5,1.5,0.70555675,1.0831519,nan,0,0,0,1
561020,GAMA,182.57448698,-0.51789345,0.0349,10.88,13.37,0.5975,170.03,352.5,0.16666667,352.5,0.8333333,0.6440346,0.8316407,nan,0,0,0,1
8488,GAMA,182.62970446,0.67277654,0.01996,9.51,1.42,0.0642,65.130005,218.0,0.16666667,76.5,29.83333,nan,nan,74.450806,0,0,0,1
8487,GAMA,182.63585758,0.67750104,0.02024,10.59,8.0,0.2416,79.20001,193.0,0.41666666,91.0,1.75,0.14430901,0.16706993,nan,0,0,0,1
8490,GAMA,182.64151656,0.67148036,0.01998,9.05,2.42,0.2819,66.0,228.5,0.16666667,262.5,29.916666,nan,nan,37.460342,0,0,0,1
99393,GAMA,182.64714536,1.02874993,0.02012,9.64,4.94,0.3745,79.26001,156.5,0.16666667,160.5,0.9166667,0.31990102,0.34372708,62.25356,0,0,0,1
585386,GAMA,182.64824873,-0.17149543,0.05042,10.68,5.87,0.2606,91.049995,80.0,0.16666667,78.5,0.6666667,0.561083,0.69788325,138.72697,0,0,0,1
23669,GAMA,182.65519906,1.06494185,0.0216,8.75,2.98,0.5622,9.269989,185.0,0.16666667,259.5,29.83333,nan,nan,nan,0,0,0,1
145073,GAMA,182.65821201,-1.33734504,0.03432,9.32,2.86,0.5603,119.18,119.0,0.16666667,304.0,12.083333,0.18032934,0.19637315,50.282158,0,0,0,1
585422,GAMA,182.67624829,-0.15891999,0.05034,10.02,3.87,0.5073,25.089996,202.5,0.16666667,204.5,2.9166667,0.49675456,0.63313735,91.33754,0,0,0,1
99410,GAMA,182.6818941,0.95184261,0.02166,8.56,5.56,0.7641,101.74,288.0,0.16666667,216.5,29.916666,nan,nan,58.36953,0,0,0,1
85479,GAMA,182.68472641,0.62587804,0.02094,9.37,6.27,0.6758,24.050003,26.0,0.16666667,28.5,4.4166665,nan,nan,54.32375,0,0,0,1
55537,GAMA,182.69403929,-0.41907645,0.07864,10.54,4.68,0.5562,173.51001,182.5,0.16666667,178.5,1.3333323,0.623319,0.87127185,126.08566,0,0,0,1
186012,GAMA,182.69417448,-1.56899615,0.10076,11.03,7.47,0.1341,110.51,212.0,1.0,nan,nan,nan,nan,nan,2,0,0,1
85481,GAMA,182.70962171,0.5959107,0.01997,9.02,4.34,0.4085,41.809998,41.0,0.5,41.0,7.6666665,nan,nan,58.424847,0,0,0,1
85505,GAMA,182.74171769,0.6039239,0.07787,11.06,6.87,0.639,51.90001,52.5,0.16666667,53.5,0.5833333,0.6836274,1.0101904,215.17757,0,0,0,1
85507,GAMA,182.76407921,0.62410422,0.02007,9.02,2.47,0.736,117.68,288.5,0.5,296.0,6.0,nan,nan,39.30359,0,0,0,1
99428,GAMA,182.76693192,0.97233591,0.02042,10.84,16.96,0.069,94.74,277.0,0.33333334,278.5,0.9166667,0.50187725,0.5223078,nan,0,0,0,1
23737,GAMA,182.76848439,1.1190535,0.02032,8.35,2.83,0.1671,15.399994,277.5,0.16666667,150.5,29.916666,nan,nan,nan,0,0,0,1
99430,GAMA,182.78306911,0.95687083,0.02081,9.2,3.16,0.5847,115.880005,122.0,0.41666666,114.0,3.8333333,0.27064508,0.35049984,51.422077,0,0,0,1
8562,GAMA,182.79066959,0.78576049,0.01991,8.42,4.57,0.2816,29.330017,264.0,0.75,nan,nan,nan,nan,nan,0,0,0,1
273242,GAMA,182.7952514,1.4416806,0.01919,8.68,6.26,0.1501,122.19,102.0,0.16666667,125.5,29.75,nan,nan,68.068825,0,0,0,1
585420,GAMA,182.8216225,-0.09641319,0.02037,8.5,28.8,0.7732,25.390015,199.5,3.0833333,nan,nan,nan,nan,nan,0,0,0,1
8570,GAMA,182.83285894,0.8041979244444445,0.02072,9.27,4.8,0.3522,31.709991,183.5,0.16666667,30.5,29.33333,nan,nan,61.472374,0,0,0,1
220687,GAMA,182.8329904,1.49227201,0.00725,9.27,16.93,0.4284,154.63,122.5,0.16666667,147.5,8.416667,nan,nan,nan,0,0,0,1
751043,GAMA,182.83896619,1.06356593,0.047,10.07,nan,nan,nan,320.5,0.16666667,321.5,1.9166666,nan,nan,nan,0,0,0,1
610997,GAMA,182.86904161,0.37864827,0.02036,9.32,5.48,0.2191,148.34,120.5,0.16666667,118.0,2.6666667,nan,nan,49.356472,0,0,0,1
40765,GAMA,182.89697399,-0.69958014,0.03512,9.04,0.83,0.4084,107.66,199.0,2.9166667,234.0,29.916666,nan,nan,63.25655,0,0,0,1
611002,GAMA,182.90434211,0.32250372,0.02047,8.68,2.8,0.3369,4.7900085,71.0,0.5833333,173.0,29.916666,nan,nan,38.495735,0,0,0,1
273256,GAMA,182.92730734666668,1.35203449,0.02048,8.24,4.16,0.4617,179.10999,321.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
99464,GAMA,182.94458507,0.98954888,0.0208,9.35,6.57,0.7665,119.35,119.0,0.25,117.5,14.166667,nan,nan,58.9342,0,0,0,1
85559,GAMA,182.95308783,0.61465616,0.07857,10.65,3.75,0.1058,101.399994,101.0,26.83333,120.0,6.8333335,0.13147143,0.14033006,157.58253,0,0,0,1
220750,GAMA,182.98976807,1.48924642,0.02097,8.62,5.07,0.2987,135.46,131.5,1.0833334,114.0,29.916666,nan,nan,nan,0,0,0,1
220751,GAMA,182.99295889,1.49295221,0.00724,7.69,5.55,0.5536,69.740005,244.0,1.5833334,210.5,29.916666,nan,nan,nan,0,0,0,1
273296,GAMA,182.99771303,1.35003785,0.0209,9.56,11.16,0.4642,170.81,170.5,0.16666667,163.5,3.3333333,0.5004334,0.65902203,nan,0,0,0,1
55648,GAMA,183.00180063,-0.37211689,0.0354,8.97,2.63,0.41,108.99,112.0,0.16666667,91.5,29.916666,nan,nan,47.262894,0,0,0,1
561143,GAMA,183.01351063,-0.6068509,0.03505,9.54,5.59,0.4738,30.119995,189.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
273309,GAMA,183.03838927,1.31148674,0.02021,9.24,7.77,0.1146,6.470001,290.5,0.16666667,293.0,6.9166665,nan,nan,nan,0,0,0,1
71099,GAMA,183.0613768,0.07229682,0.00767,8.46,3.55,0.2282,48.28,311.5,0.16666667,275.5,29.916666,nan,nan,nan,0,0,0,1
611051,GAMA,183.09076325,0.29640826,0.02077,8.43,4.55,0.6233,15.820007,14.0,0.25,350.0,21.416664,nan,nan,nan,0,0,0,1
55684,GAMA,183.11338995,-0.29713974,0.03528,9.51,2.26,0.7128,19.600006,197.0,0.16666667,200.5,4.8333335,0.47403175,0.54910517,76.01594,0,0,0,1
99511,GAMA,183.12847564,0.89422,0.02112,8.71,5.58,0.1299,75.17999,279.5,0.41666666,321.0,29.916666,nan,nan,nan,0,0,0,1
71117,GAMA,183.1437812,0.1860966,0.01955,8.44,3.6,0.6681,49.550003,44.5,1.5,73.5,29.83333,nan,nan,nan,0,0,0,1
99513,GAMA,183.15824597,0.89339172,0.01975,8.42,4.83,0.1027,154.45,nan,nan,nan,nan,nan,nan,nan,0,0,0,1
611094,GAMA,183.19351129,0.40907154,0.01984,8.96,7.41,0.5663,137.51001,300.5,0.25,123.0,29.916666,nan,nan,69.075836,0,0,0,1
273336,GAMA,183.21714364,1.29968987,0.00411,10.62,23.43,0.6419,143.2,344.5,0.16666667,322.5,0.16666667,0.60757875,0.7152746,nan,0,0,0,1
71146,GAMA,183.25124564,0.04376154,0.02097,9.15,8.47,0.3223,38.440002,67.5,0.16666667,58.5,29.916666,nan,nan,nan,0,0,0,1
23868,GAMA,183.29129534,1.19232799,0.02132,8.67,1.83,0.2515,27.62001,196.5,0.16666667,218.5,29.83333,nan,nan,46.082348,0,0,0,1
585561,GAMA,183.36181934,-0.09670388,0.021,9.63,4.32,0.1152,137.81,166.0,3.833332,328.0,4.0833335,0.36805484,0.3957922,48.057316,0,0,0,1
23865,GAMA,183.40604917,1.06396007,0.00494,7.88,15.96,0.6165,117.21,135.5,0.8333333,352.5,2.8333328,nan,nan,nan,0,0,0,1
71178,GAMA,183.42229892,0.19650743,0.07465,11.0,4.46,0.249,26.289993,263.5,0.16666667,205.5,4.4166665,0.17051724,0.18213667,179.96753,0,0,0,1
32136,GAMA,183.47565906,-1.08858595,0.00679,8.0,11.17,0.278,76.03,321.0,0.25,nan,nan,nan,nan,nan,0,0,0,1
85667,GAMA,183.51920665,0.44638424,0.0747,11.0,3.35,0.0949,41.47,281.5,0.25,260.0,14.25,0.04828618,0.053345792,178.66098,0,0,0,1
536963,GAMA,183.53869379,-0.93859567,0.08293,10.92,2.57,0.3173,0.63998413,275.0,0.25,1.5,1.4166647,0.29200408,0.32217628,220.29482,0,0,0,1
40916,GAMA,183.54716272,-0.83157081,0.02486,9.82,11.43,0.4487,170.4,351.0,0.16666667,353.5,2.1666667,0.6415374,0.8970041,nan,0,0,0,1
536994,GAMA,183.60692971,-0.94774538,0.0819,11.22,8.08,0.4915,102.01,137.5,0.41666666,281.5,7.8333335,0.121819325,0.1326828,nan,0,0,0,1
8703,GAMA,183.62176665,0.83011375,0.02044,10.36,8.39,0.5779,133.38,315.5,0.16666667,314.0,0.5,0.62371546,0.84858465,nan,0,0,0,1
8706,GAMA,183.68935606,0.74353151,0.02079,10.0,41.19,0.5565,53.600006,253.0,0.16666667,252.0,1.9166666,0.73728627,1.0011752,nan,0,0,0,1
145267,GAMA,183.70060654,-1.34593655,0.03172,9.12,1.96,0.4732,44.26999,176.0,8.666665,nan,nan,nan,nan,nan,0,0,0,1
85707,GAMA,183.76445058,0.48851121,0.08232,10.89,6.24,0.4338,77.16998,80.0,0.16666667,82.5,1.5,0.46880692,0.5721267,174.19333,0,0,0,1
55905,GAMA,183.7988211,-0.40010461,0.02093,8.9,8.42,0.5304,34.089996,15.5,0.16666667,203.0,19.749998,nan,nan,nan,0,0,0,1
32196,GAMA,183.82603445,-1.1098486,0.07595,11.28,5.76,0.1812,84.16998,343.5,0.16666667,19.0,6.5833335,0.10272051,0.10938448,172.56548,0,0,0,1
99687,GAMA,183.86683722,1.01725517,0.048,10.8,6.48,0.6219,124.67,301.0,0.16666667,301.5,0.6666667,0.53477454,0.7096417,160.40753,0,0,0,1
561488,GAMA,183.86994796,-0.4996142,0.02087,9.32,3.12,0.3111,172.09,264.0,0.25,186.5,18.166664,0.09748838,0.102930814,57.568375,0,0,0,1
585659,GAMA,183.87770471,-0.04940701,0.02484,9.23,5.87,0.5375,6.919998,190.0,0.16666667,193.5,9.583331,nan,nan,53.536823,0,0,0,1
273514,GAMA,183.89463027,1.28643311,0.02121,8.64,1.54,0.2333,170.47,256.0,0.25,32.0,29.916666,nan,nan,nan,0,0,0,1
32249,GAMA,183.9586887,-1.23808282,0.0205,8.51,5.8,0.1197,146.44,156.0,0.16666667,227.5,29.916666,nan,nan,nan,0,0,0,1
611220,GAMA,183.9687494,0.40069608,0.02106,10.51,14.8,0.3924,164.20001,330.5,0.16666667,329.0,0.41666666,0.63858426,0.7999679,nan,0,0,0,1
71269,GAMA,183.97349338,0.08162207,0.04051,9.09,2.59,0.4795,152.45999,156.5,0.16666667,110.5,29.916666,nan,nan,44.91109,0,0,0,1
760733,GAMA,183.976149,0.08568213,0.04049,9.15,1.71,0.5538,172.21,84.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
611223,GAMA,183.97681836,0.26494592,0.04079,9.11,1.41,0.4514,141.58,146.5,0.16666667,133.5,29.916666,nan,nan,50.463062,0,0,0,1
99742,GAMA,184.01431562,0.99146211,0.04809,10.15,2.46,0.5085,121.74,119.0,0.33333334,126.0,1.9166666,0.2828964,0.3105333,100.7407,0,0,0,1
24013,GAMA,184.0186558,1.18042753,0.05003,10.58,6.18,0.2329,33.33,27.5,0.16666667,24.0,1.1666666,0.599886,0.80214536,115.794266,0,0,0,1
8865,GAMA,184.03133471,0.65632281,0.07314,10.66,2.5,0.1,23.950012,149.0,0.75,27.5,29.75,0.03996329,0.044664282,214.67976,0,0,0,1
220951,GAMA,184.03379738,1.61064705,0.04978,9.74,3.61,0.7569,159.83,340.5,0.25,11.0,6.333332,nan,nan,63.626987,0,0,0,1
32295,GAMA,184.07739305,-1.06923279,0.03155,9.1,4.47,0.7405,31.209991,61.5,0.16666667,66.0,29.83333,nan,nan,57.792828,0,0,0,1
585694,GAMA,184.09470302,-0.13518803,0.02476,8.56,1.65,0.4006,26.970001,230.5,0.25,252.5,29.916666,0.18760309,0.22412793,65.5566,0,0,0,1
289957,GAMA,184.14489973,1.73218669,0.07716,10.32,1.85,0.2775,172.35999,348.5,0.16666667,344.0,3.25,0.26662034,0.30407587,103.48557,0,0,0,1
41075,GAMA,184.14764777,-0.70979189,0.0209,8.51,7.23,0.7946,157.16,336.0,0.5,304.5,29.83333,nan,nan,43.062576,0,0,0,1
537084,GAMA,184.15212569,-0.95595186,0.04012,10.95,8.89,0.4214,53.78,236.0,0.16666667,230.5,0.5833333,0.38445058,0.40298453,nan,0,0,0,1
32274,GAMA,184.15296827,-1.08234243,0.02142,8.79,4.49,0.415,101.36,115.5,0.16666667,69.0,29.916666,nan,nan,nan,0,0,0,1
273577,GAMA,184.17736587,1.40508812,0.02159,8.35,5.25,0.4564,18.699997,203.0,0.41666666,nan,nan,nan,nan,nan,0,0,0,1
585755,GAMA,184.18922747,-0.10349214,0.04027,9.7,5.09,0.6259,93.75,269.5,0.16666667,267.0,3.0833333,0.47853735,0.6244037,78.12965,0,0,0,1
41059,GAMA,184.20460114,-0.7417948,0.07079,11.32,5.36,0.1072,33.009995,161.5,2.9166667,58.0,1.5833334,0.06115717,0.06746848,262.36987,1,0,0,1
231528,GAMA,184.20647152,1.90790595,0.07722,10.96,13.29,0.2746,91.37,232.5,0.16666667,88.0,2.4166667,0.60225093,0.68916744,nan,0,0,0,1
8913,GAMA,184.2203975,0.76586734,0.02878,8.79,2.79,0.4537,57.149994,138.0,0.6666667,266.0,29.916666,nan,nan,40.725315,0,0,0,1
99795,GAMA,184.2328058,0.91977084,0.02878,8.95,3.31,0.0502,98.94,80.0,0.25,64.5,29.916666,nan,nan,44.758087,0,0,0,1
186380,GAMA,184.25793444,-1.47977084,0.02042,8.93,2.36,0.3114,32.690002,244.0,0.75,48.0,11.083333,nan,nan,40.59162,0,0,0,1
537163,GAMA,184.31527006,-0.92657728,0.02051,8.58,4.98,0.2758,171.70001,293.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
32322,GAMA,184.34668635,-1.0937702,0.02056,8.74,8.82,0.146,126.45,118.0,0.25,83.5,29.916666,nan,nan,nan,1,0,0,1
221050,GAMA,184.35337226,1.61028425,0.04973,9.72,6.64,0.6129,170.54999,175.5,0.16666667,174.0,10.666665,nan,nan,56.300793,0,0,0,1
56055,GAMA,184.37666282,-0.23198852,0.03396,9.25,1.07,0.2097,80.01,319.0,0.41666666,263.0,6.75,nan,nan,54.48755,0,0,0,1
186406,GAMA,184.3950786,-1.61149382,0.0206,9.58,5.61,0.6103,108.66,110.5,0.25,132.0,29.916666,nan,nan,43.380695,0,0,0,1
290052,GAMA,184.40673432,1.76327869,0.02569,8.35,3.74,0.1389,33.75,27.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
56061,GAMA,184.42640759,-0.22620158,0.04071,9.13,2.47,0.3087,164.32999,164.5,0.16666667,135.5,29.916666,nan,nan,50.10984,0,0,0,1
537171,GAMA,184.44149428,-1.00868702,0.03984,9.36,2.48,0.1667,38.190002,203.0,0.33333334,nan,nan,nan,nan,nan,0,0,0,1
71352,GAMA,184.46034839,0.13467986,0.03641,9.32,2.28,0.2138,101.92,239.5,0.33333334,nan,nan,nan,nan,nan,0,0,1,1
537187,GAMA,184.46680568,-0.90740488,0.02116,9.37,5.74,0.5495,123.26,109.5,0.16666667,nan,nan,nan,nan,nan,1,0,0,1
56064,GAMA,184.46847924,-0.36212063,0.04036,10.44,6.78,0.3107,173.45999,150.0,0.16666667,152.0,0.8333333,0.49200317,0.52492684,87.29218,0,0,0,1
41144,GAMA,184.47038104,-0.65722452,0.02964,10.34,6.85,0.4097,147.15,329.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
41164,GAMA,184.47820436,-0.74474582,0.02115,8.42,6.37,0.4252,122.83,120.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
290071,GAMA,184.50927913,1.79512799,0.02527,9.43,6.18,0.3446,145.0,155.0,0.5833333,6.5,28.083334,0.20060864,0.24323528,46.319897,0,0,0,1
586326,GAMA,184.51375147,-0.0104746,0.03391,9.18,9.43,0.7437,161.49,169.0,0.16666667,171.5,17.749998,nan,nan,nan,0,0,0,1
537240,GAMA,184.51433388,-0.91305679,0.02105,9.51,5.28,0.6163,97.62,100.5,0.16666667,97.0,2.0,0.49739832,0.6302143,63.615902,0,0,0,1
41180,GAMA,184.53027125,-0.74739265,0.08444,10.47,1.81,0.3112,129.15,229.5,0.16666667,173.0,29.83333,nan,nan,152.4699,0,0,0,1
32362,GAMA,184.53564653,-1.06411418,0.019,10.41,13.65,0.4359,134.76,137.5,0.16666667,139.0,0.5,0.62550634,0.8091062,nan,0,0,0,1
537226,GAMA,184.53696196,-0.97925459,0.07443,11.09,0.9,0.3192,72.729996,35.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
41173,GAMA,184.54417776,-0.74498313,0.02092,8.39,4.72,0.4098,57.320007,79.5,0.16666667,265.0,29.916666,nan,nan,nan,0,0,0,1
586330,GAMA,184.5454927,-0.16369758,0.03839,10.18,1.94,0.5546,131.95001,214.0,0.25,311.5,0.5833333,0.25442067,0.281809,107.32156,0,0,0,1
85919,GAMA,184.56949029,0.55197079,0.02114,8.58,1.55,0.4327,90.11,85.5,0.16666667,84.5,29.916666,nan,nan,46.183296,0,0,0,1
71382,GAMA,184.62741364,0.01323412,0.0213,8.95,3.93,0.1909,34.449997,181.0,0.16666667,183.0,7.4166656,nan,nan,49.89451,0,0,0,1
186470,GAMA,184.65302771,-1.51681145,0.06913,10.49,1.54,0.4628,133.53,216.5,1.25,132.5,2.75,nan,nan,141.45447,0,0,0,1
56140,GAMA,184.66762679,-0.25646389,0.07985,11.3,3.06,0.3537,19.86,185.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
9032,GAMA,184.68921379,0.77289916,0.06389,10.3,2.82,0.2277,8.400009,183.5,14.0,nan,nan,nan,nan,nan,2,0,0,1
273654,GAMA,184.72433477,1.26600787,0.07444,11.15,8.15,0.3446,26.290009,11.5,10.249999,229.5,29.916666,0.11035961,0.11256182,nan,0,0,0,1
56181,GAMA,184.83688992,-0.2415394,0.05059,10.32,1.86,0.1231,83.20999,150.0,0.16666667,56.0,3.0833333,0.18050683,0.1963052,88.369576,0,0,0,1
9067,GAMA,184.84232311,0.74546904,0.03369,9.44,5.77,0.6775,142.01999,139.5,0.5,163.0,14.999999,nan,nan,85.01414,0,0,0,1
56183,GAMA,184.85244706,-0.29409913,0.03904,9.5,3.58,0.2303,136.91,348.0,0.25,nan,nan,nan,nan,nan,0,0,0,1
9062,GAMA,184.85513709,0.63095782,0.0217,10.23,4.37,0.6783,166.16,288.5,0.16666667,345.5,1.1666666,0.18260397,0.21377836,134.576,0,0,0,1
537386,GAMA,184.92432789,-0.88138229,0.0409,9.01,6.21,0.7953,116.55,340.5,5.8333335,nan,nan,nan,nan,112.858925,0,0,0,1
9112,GAMA,184.95087573,0.73306455,0.04168,9.48,4.57,0.5636,111.37,292.0,0.16666667,nan,nan,nan,nan,nan,2,0,0,1
537361,GAMA,184.95109817,-0.87544522,0.03964,10.83,7.28,0.3879,92.66,283.5,0.16666667,293.0,0.5,0.5208952,0.6110303,173.15578,0,0,0,1
537367,GAMA,184.9611241,-0.87822763,0.04007,9.14,1.11,0.3288,71.45999,68.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
9115,GAMA,184.9647231,0.81033712,0.03378,9.06,2.88,0.7863,111.01,290.0,0.16666667,252.5,29.916666,nan,nan,56.7912,0,0,0,1
537365,GAMA,184.99110773,-0.85600995,0.03993,10.43,2.42,0.6637,174.76001,327.5,0.75,351.5,1.25,0.20036544,0.22319248,192.32439,0,0,0,1
561856,GAMA,185.08173947,-0.52423688,0.03963,10.02,3.9,0.2617,4.25,357.0,0.16666667,356.5,0.8333333,0.49593547,0.60025173,88.34136,0,0,0,1
537417,GAMA,185.08272944,-0.8491013,0.0244,8.96,7.12,0.3154,167.04001,349.0,0.6666667,nan,nan,nan,nan,nan,0,0,0,1
537399,GAMA,185.08379459,-0.88201597,0.04034,9.63,5.07,0.3216,16.359985,188.5,0.16666667,176.5,7.1666656,0.34733146,0.43570024,76.64361,0,0,0,1
186573,GAMA,185.09690318,-1.51758991,0.06833,10.4,1.75,0.7096,135.76999,124.5,0.16666667,137.0,1.9166666,0.26229915,0.2837438,148.67487,0,0,0,1
221194,GAMA,185.11525606,1.46974407,0.00526,9.0,19.73,0.7617,146.65,168.0,0.16666667,153.5,7.5833335,nan,nan,nan,0,0,0,1
41274,GAMA,185.12046738,-0.68816312,0.07276,10.58,2.27,0.1289,102.75,324.0,0.16666667,307.5,2.0833333,0.15713957,0.16691814,118.192375,0,0,0,1
9163,GAMA,185.14066079,0.78805793,0.00706,9.22,10.38,0.4474,110.63,268.0,0.16666667,263.0,5.5,nan,nan,nan,0,0,0,1
586494,GAMA,185.16542261,-0.02581702,0.02952,9.53,9.28,0.8249,150.82,154.0,0.16666667,146.5,13.416664,0.6910013,0.9834443,nan,0,0,0,1
273750,GAMA,185.18526162,1.36566657,0.03249,9.12,4.67,0.6075,26.619995,205.0,0.16666667,184.0,11.083332,nan,nan,50.406452,0,0,0,1
41277,GAMA,185.19669892,-0.77866738,0.08706,10.38,2.58,0.5017,0.69999695,11.5,0.25,354.5,3.8333309,0.4165537,0.54116774,126.31584,0,0,0,1
86115,GAMA,185.27385231,0.55283142,0.00719,8.63,13.5,0.7004,172.93,147.0,0.16666667,181.0,18.916664,nan,nan,nan,0,0,0,1
86116,GAMA,185.27933717,0.46133529,0.00666,7.69,2.78,0.3767,31.11,233.0,0.25,293.0,29.83333,nan,nan,nan,0,0,0,1
561891,GAMA,185.29543963,-0.50698146,0.03964,9.39,6.7,0.6951,106.15,107.5,0.16666667,124.5,13.416667,nan,nan,80.47246,0,0,0,1
537426,GAMA,185.30393452,-0.86424458,0.03949,10.63,7.14,0.4002,57.820007,266.0,0.16666667,268.0,0.5833333,0.58528954,0.7217199,140.37103,0,0,0,1
145583,GAMA,185.32450739,-1.2541284,0.0217,9.39,7.35,0.414,111.08,100.0,0.16666667,100.0,2.25,nan,nan,57.08287,0,0,0,1
537467,GAMA,185.38202524,-0.85271616,0.04022,10.79,2.61,0.1196,152.34,192.0,0.16666667,nan,nan,nan,nan,nan,2,0,0,1
537476,GAMA,185.3924896,-1.00951455,0.02123,8.21,3.09,0.4243,136.61,192.5,0.5,68.0,29.916666,nan,nan,nan,0,0,0,1
41302,GAMA,185.3985672,-0.70289815,0.03994,9.76,2.58,0.6102,26.019989,201.5,0.33333334,217.5,4.25,0.50997955,0.6502692,74.06064,0,0,0,1
611647,GAMA,185.43290564,0.40885175,0.02965,9.24,10.48,0.717,149.69,160.0,0.5,180.0,29.75,nan,nan,nan,0,0,0,1
273845,GAMA,185.48441237,1.38252552,0.07872,11.24,5.73,0.0314,127.91,44.0,0.16666667,22.0,29.916666,0.07312136,0.08279104,289.1236,0,0,0,1
611629,GAMA,185.50337831,0.31503508,0.03351,9.46,1.86,0.3284,140.38,297.5,0.16666667,342.0,7.0833335,0.22521657,0.25821045,52.212788,0,0,0,1
273850,GAMA,185.5101319,1.39499888,0.08105,11.14,4.14,0.3183,38.87001,228.0,0.16666667,40.5,3.0,0.18990612,0.20017986,319.04224,0,0,0,1
290323,GAMA,185.52172082,1.81183953,0.0851,10.9,3.43,0.4374,158.76001,186.0,13.583332,330.5,11.333331,0.087799884,0.10107216,199.01183,0,0,0,1
24414,GAMA,185.53729324,1.11275476,0.02288,8.35,4.91,0.2963,2.050003,122.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
273889,GAMA,185.55383012,1.42761301,0.07941,11.08,5.12,0.4688,105.270004,278.5,0.16666667,280.0,1.3333334,0.4499335,0.5223019,194.63194,0,0,0,1
