element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ti	3	"392.4860"	""	"392.4862+"	""	"10"	"7.4e+07"	D	"16.497987"	"19.656037"	"3p6.3d.4d"	"3F"	"2"	"3p6.3d.4f"	"3F*"	"2"	5	5		"T1216"	"L3593,L11926"	
Ti	2	"392.49332"	"0.00015"	"392.493454"	"0.000017"	"10"	""		"4.95029467"	"8.10828622"	"3d2.(1D).4p"	"y 2F*"	"5/2"	"3d2.(3F).4d"	"4D"	"5/2"	6	6		""	"u37"	
Ti	1	"392.63180"	"0.00019"	"392.63180"	"0.00015"	"78"	""		"2.5783262"	"5.7352050"	"3d3.(2H).4s"	"a 1H"	"5"	"3d2.4s.(2F).5p"	"u 1G*"	"4"	11	9		""	"L10989"	
Ti	1	"392.8761"	"0.0004"	"392.87557"	"0.00005"	"8q"	""		"2.3053556"	"5.46027577"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"3"	"3d3.(4F).4d"	"5F"	"4"	7	9		""	"L10989"	
Ti	1	"392.8967"	"0.0004"	"392.89629"	"0.00006"	"13q"	""		"2.0406151"	"5.19536885"	"3d2.(3F).4s.4p.(3P*)"	"z 5G*"	"6"	"3d2.4s.(4F).4d"	"e 5G"	"5"	13	11		""	"L10989"	
Ti	1	"392.98740"	"0.00019"	"392.98737"	"0.00005"	"3200"	"8.51e+06"	A	"0.00000000"	"3.1540226"	"3d2.4s2"	"a 3F"	"2"	"3d3.(4F).4p"	"y 3D*"	"2"	5	5		"T7574"	"L10989"	
Ti	1	"393.02222"	"0.00019"	"393.02202"	"0.00008"	"17"	""		"1.5024892"	"4.6562338"	"3d2.4s2"	"a 1G"	"4"	"3d3.(2G).4p"	"v 3G*"	"3"	9	7		""	"L10989"	
Ti	1	"393.15866"	"0.00019"	"393.15831"	"0.00005"	"9"	""		"2.3179012"	"5.47055253"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"4"	"3d3.(4F).4d"	"5F"	"5"	9	11		""	"L10989"	
Ti	2	"393.20088"	"0.00003"	"393.200876"	"0.000022"	"120"	"1.23e+06"	B+	"1.13052324"	"4.28283327"	"3d3"	"a 2G"	"9/2"	"3d2.(3F).4p"	"z 2G*"	"7/2"	10	8		"T7385"	"u37"	
Ti	1	"393.42336"	"0.00019"	"393.42330"	"0.00006"	"310"	"4.5e+05"	C	"0.04796626"	"3.1984941"	"3d2.4s2"	"a 3F"	"4"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"3"	9	7		"T3499n"	"L10989"	
Ti	2	"393.78117"	"0.00008"	"393.780977"	"0.000022"	"19"	""		"4.95029467"	"8.09796096"	"3d2.(1D).4p"	"y 2F*"	"5/2"	"3d2.(3F).4d"	"f 2F"	"5/2"	6	6		""	"u37"	
Ti	1	"393.8000"	"0.0002"	"393.79983"	"0.00006"	"2b"	""		"2.3053556"	"5.45287117"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"3"	"3d3.4d"	"5P"	"2"	7	5		""	"L17998"	
Ti	2	"393.81415"	"0.00012"	"393.814185"	"0.000017"	"12"	""		"4.96862592"	"8.11602678"	"3d2.(1D).4p"	"y 2F*"	"7/2"	"3d2.(3F).4d"	"4D"	"7/2"	8	8		""	"u37"	
Ti	3	"393.8456"	""	"393.8458+"	""	"3"	""		"19.490832"	"22.637980"	"3p6.4s.4p"	"1P*"	"1"	"3p6.3d.(2D<5/2>).5g"	"2[5/2]"	"2"	3	5		""	"L3593"	
Ti	3	"394.0570"	""	"394.0571+"	""	"2"	""		"16.535905"	"19.681366"	"3p6.3d.4d"	"3F"	"4"	"3p6.3d.4f"	"3G*"	"3"	9	7		""	"L3593"	
Ti	3	"394.3559"	""	"394.3554+"	""	"8"	""		"16.515576"	"19.658657"	"3p6.3d.4d"	"3F"	"3"	"3p6.3d.4f"	"3F*"	"3"	7	7		""	"L3593"	
Ti	3	"394.6843"	""	"394.6844+"	""	"3"	""		"16.515576"	"19.656037"	"3p6.3d.4d"	"3F"	"3"	"3p6.3d.4f"	"3F*"	"2"	7	5		""	"L3593"	
Ti	1	"394.77686"	"0.00019"	"394.77683"	"0.00006"	"5700"	"9.6e+06"	C	"0.02109378"	"3.1608201"	"3d2.4s2"	"a 3F"	"3"	"3d2.(1D).4s.4p.(3P*)"	"3P*"	"2"	7	5		"T3499n,T3430"	"L10989"	
Ti	3	"394.8365"	""	"394.8364+"	""	"6"	""		"16.535905"	"19.675158"	"3p6.3d.4d"	"3F"	"4"	"3p6.3d.4f"	"3F*"	"4"	9	9		""	"L3593"	
Ti	1	"394.86708"	"0.00019"	"394.86705"	"0.00005"	"7000"	"5.60e+07"	A	"0.00000000"	"3.1390089"	"3d2.4s2"	"a 3F"	"2"	"3d3.(4F).4p"	"y 3D*"	"1"	5	3		"T7574"	"L10989"	
Ti	1	"395.63343"	"0.00019"	"395.63338"	"0.00006"	"8000"	"3.46e+07"	A	"0.02109378"	"3.1540226"	"3d2.4s2"	"a 3F"	"3"	"3d3.(4F).4p"	"y 3D*"	"2"	7	5		"T7574"	"L10989"	
Ti	1	"395.82016"	"0.00019"	"395.82055"	"0.00006"	"8600"	"4.88e+07"	A	"0.04796626"	"3.1794137"	"3d2.4s2"	"a 3F"	"4"	"3d3.(4F).4p"	"y 3D*"	"3"	9	7		"T7574"	"L10989"	
Ti	1	"396.28508"	"0.00019"	"396.28507"	"0.00005"	"2500"	"4.71e+06"	A	"0.00000000"	"3.1277769"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3F).4s.4p.(1P*)"	"y 3F*"	"3"	5	7		"T7574"	"L10989"	
Ti	1	"396.42694"	"0.00019"	"396.42687"	"0.00006"	"2800"	"3.64e+06"	A	"0.02109378"	"3.1477519"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3F).4s.4p.(1P*)"	"y 3F*"	"4"	7	9		"T7574"	"L10989"	
Ti	3	"397.0204"	""	"397.0212+"	""	"2"	""		"16.613857"	"19.735834"	"3p6.3d.5s"	"3D"	"2"	"3p6.3d.4f"	"1F*"	"3"	5	7		""	"L3593"	
Ti	1	"397.57073"	"0.00019"	"397.57123"	"0.00005"	"8"	""		"2.1029508"	"5.22060940"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"g 3F"	"4"	7	9		""	"L10989"	
Ti	3	"397.912"	""	"397.9134+"	""	"2bl"	""		"16.613857"	"19.728834"	"3p6.3d.5s"	"3D"	"2"	"3p6.3d.4f"	"1D*"	"2"	5	5		""	"L3593"	
Ti	1	"398.08102"	"0.00019"	"398.08117"	"0.00005"	"15"	""		"2.0922487"	"5.20591373"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).4d"	"g 3F"	"3"	5	7		""	"L10989"	
Ti	1	"398.14496"	"0.00019"	"398.14512"	"0.00005"	"24"	""		"2.1170622"	"5.23022705"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"e 5D"	"4"	9	9		""	"L10989"	
Ti	1	"398.17616"	"0.00019"	"398.17616"	"0.00005"	"8800"	"4.42e+07"	A	"0.00000000"	"3.1129222"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3F).4s.4p.(1P*)"	"y 3F*"	"2"	5	5		"T7574"	"L10989"	
Ti	2	"398.19901"	"0.00005"	"398.19911"	"0.00003"	"34"	""		"0.57388034"	"3.68662310"	"3d2.(3F).4s"	"a 2F"	"5/2"	"3d2.(3F).4p"	"z 4G*"	"7/2"	6	8		""	"u37"	
Ti	1	"398.24806"	"0.00019"	"398.24811"	"0.00005"	"3400"	"4.5e+06"	C	"0.00000000"	"3.1123598"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3P).4s.4p.(3P*)"	"z 5S*"	"2"	5	5		"T3499n"	"L10989"	
Ti	1	"398.38254"	"0.00019"	"398.38274"	"0.00005"	"14"	""		"2.1170622"	"5.22837020"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"3G"	"5"	9	11		""	"L10989"	
Ti	1	"398.43145"	"0.00019"	"398.43136"	"0.00005"	"43*"	""		"2.1029508"	"5.21387919"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"e 5D"	"3"	7	7		""	"L10989"	
Ti	1	"398.43145"	"0.00019"	"398.43208"	"0.00013"	"43*"	""		"2.4804327"	"5.5913554"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"2"	"3d2.4s.(2D).5s"	"3D"	"2"	5	5		""	"L10989"	
Ti	1	"398.54430"	"0.00019"	"398.54433"	"0.00005"	"30"	""		"2.0850621"	"5.19510865"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"1"	"3d2.4s.(4F).4d"	"e 5D"	"1"	3	3		""	"L10989"	
Ti	1	"398.55795"	"0.00019"	"398.55796"	"0.00005"	"44"	""		"2.0922487"	"5.20218892"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).4d"	"e 5D"	"2"	5	5		""	"L10989"	
Ti	3	"398.6400"	""	"398.6393+"	""	"8"	"2.1e+07"	D	"16.515576"	"19.624881"	"3p6.3d.4d"	"3F"	"3"	"3p6.3d.4f"	"1G*"	"4"	7	9		"T1216"	"L3593"	
Ti	2	"398.76065"	"0.00008"	"398.760609"	"0.000014"	"21"	"4.91e+04"	C+'	"0.60723963"	"3.71559942"	"3d2.(3F).4s"	"a 2F"	"7/2"	"3d2.(3F).4p"	"z 4G*"	"9/2"	8	10		"T7385"	"u37"	
Ti	1	"398.95685"	"0.00019"	"398.95642"	"0.00016"	"33"	""		"1.06655474"	"4.1733890"	"3d2.4s2"	"a 3P"	"2"	"3d2.(1D).4s.4p.(1P*)"	"z 1P*"	"1"	5	3		""	"L10989"	
Ti	1	"398.97586"	"0.00019"	"398.97582"	"0.00006"	"8800"	"4.48e+07"	A	"0.02109378"	"3.1277769"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3F).4s.4p.(1P*)"	"y 3F*"	"3"	7	7		"T7574"	"L10989"	
Ti	1	"399.01363"	"0.00019"	"399.01380"	"0.00005"	"18"	""		"2.0850621"	"5.19144952"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"1"	"3d2.4s.(4F).4d"	"g 3F"	"2"	3	5		""	"L10989"	
Ti	1	"399.02195"	"0.00019"	"399.02175"	"0.00010"	"28"	""		"2.0850621"	"5.1913876"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"1"	"3d2.4s.(4F).4d"	"e 5D"	"0"	3	1		""	"L10989"	
Ti	1	"399.37885"	"0.00019"	"399.37897"	"0.00005"	"11"	""		"2.1170622"	"5.22060940"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"g 3F"	"4"	9	9		""	"L10989"	
Ti	1	"399.46742"	"0.00019"	"399.46743"	"0.00005"	"55"	""		"2.0922487"	"5.19510865"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).4d"	"e 5D"	"1"	5	3		""	"L10989"	
Ti	3	"399.5525"	""	"399.5524+"	""	"4"	""		"19.490832"	"22.593032"	"3p6.4s.4p"	"1P*"	"1"	"3p6.3d.(2D<3/2>).5g"	"2[5/2]"	"2"	3	5		""	"L3593"	
Ti	1	"399.66350"	"0.00019"	"399.66339"	"0.00005"	"17"	""		"2.1029508"	"5.20428941"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"3G"	"4"	7	9		""	"L10989"	
Ti	1	"399.86366"	"0.00019"	"399.86363"	"0.00006"	"10000"	"4.81e+07"	A	"0.04796626"	"3.1477519"	"3d2.4s2"	"a 3F"	"4"	"3d2.(3F).4s.4p.(1P*)"	"y 3F*"	"4"	9	9		"T7574"	"L10989"	
Ti	1	"399.8963"	"0.0004"	"399.89687"	"0.00005"	"15q"	""		"2.1344363"	"5.23396428"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).4d"	"3H"	"4"	11	9		""	"L10989"	
Ti	1	"399.93424"	"0.00019"	"399.93427"	"0.00005"	"88"	""		"2.1029508"	"5.20218892"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"e 5D"	"2"	7	5		""	"L10989"	
Ti	1	"400.00430"	"0.00019"	"400.00442"	"0.00005"	"12"	""		"2.0922487"	"5.19094329"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).4d"	"3G"	"3"	5	7		""	"L10989"	
Ti	1	"400.24681"	"0.00019"	"400.24694"	"0.00005"	"100"	""		"2.1170622"	"5.21387919"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"e 5D"	"3"	9	7		""	"L10989"	
Ti	1	"400.37970"	"0.00019"	"400.37963"	"0.00005"	"120"	""		"2.1344363"	"5.23022705"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).4d"	"e 5D"	"4"	11	9		""	"L10989"	
Ti	1	"400.59599"	"0.00019"	"400.59600"	"0.00005"	"68"	"1.36e+07"	B+	"2.1029508"	"5.19706950"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"e 5H"	"4"	7	9		"T6897"	"L10989"	
Ti	1	"400.64616"	"0.00019"	"400.64595"	"0.00010"	"5"	""		"2.16028282"	"5.2540158"	"3d3.(2D2).4s"	"a 3D"	"2"	"3d2.4s.(4F).5p"	"5D*"	"3"	5	7		""	"L10989"	
Ti	1	"400.71891"	"0.00019"	"400.71902"	"0.00005"	"34"	""		"2.0922487"	"5.18541754"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).4d"	"e 5H"	"3"	5	7		""	"L10989"	
Ti	1	"400.80533"	"0.00019"	"400.80532"	"0.00005"	"120"	"2.19e+07"	B+	"2.1170622"	"5.20956496"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"e 5H"	"5"	9	11		"T6897"	"L10989"	
Ti	1	"400.89273"	"0.00019"	"400.89274"	"0.00006"	"3300"	"8.07e+06"	A	"0.02109378"	"3.1129222"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3F).4s.4p.(1P*)"	"y 3F*"	"2"	7	5		"T7574"	"L10989"	
Ti	1	"400.96565"	"0.00019"	"400.96568"	"0.00006"	"1200"	"1.39e+06"	A	"0.02109378"	"3.1123598"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3P).4s.4p.(3P*)"	"z 5S*"	"2"	7	5		"T7574"	"L10989"	
Ti	3	"401.1047"	""	"401.1046+"	""	"3"	""		"16.683046"	"19.773242"	"3p6.3d.5s"	"1D"	"2"	"3p6.3d.4f"	"3D*"	"3"	5	7		""	"L3593"	
Ti	2	"401.23836"	"0.00003"	"401.23838"	"0.00003"	"190"	"9.97e+05"	B'	"0.57388034"	"3.66304545"	"3d2.(3F).4s"	"a 2F"	"5/2"	"3d2.(3F).4p"	"z 4G*"	"5/2"	6	6		"T7385"	"u37"	
Ti	3	"401.2631"	""	"401.2630+"	""	"3"	""		"16.535905"	"19.624881"	"3p6.3d.4d"	"3F"	"4"	"3p6.3d.4f"	"1G*"	"4"	9	9		""	"L3593"	
Ti	1	"401.27913"	"0.00019"	"401.27911"	"0.00005"	"32"	""		"2.1170622"	"5.20591373"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"g 3F"	"3"	9	7		""	"L10989"	
Ti	1	"401.3241"	"0.0004"	"401.32496"	"0.00005"	"5q"	"2.0e+07"	D	"2.1029508"	"5.19144952"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"g 3F"	"2"	7	5		"T4401n"	"L10989"	
Ti	1	"401.35833"	"0.00019"	"401.35838"	"0.00005"	"160"	"2.74e+07"	B+	"2.1344363"	"5.22267787"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).4d"	"e 5H"	"6"	11	13		"T6897"	"L10989"	
Ti	1	"401.48991"	"0.00019"	"401.48975"	"0.00013"	"13"	""		"2.1535471"	"5.2407782"	"3d3.(2D2).4s"	"a 3D"	"1"	"3d2.4s.(4F).5p"	"5D*"	"2"	3	5		""	"L10989"	
Ti	1	"401.53738"	"0.00019"	"401.53726"	"0.00005"	"150"	""		"2.0850621"	"5.17192787"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"1"	"3d2.4s.(4F).4d"	"e 5G"	"2"	3	5		""	"L10989"	
Ti	1	"401.62761"	"0.00019"	"401.62739"	"0.00005"	"74"	""		"2.1344363"	"5.22060940"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).4d"	"g 3F"	"4"	11	9		""	"L10989"	
Ti	1	"401.69636"	"0.00019"	"401.69608"	"0.00008"	"26"	""		"2.16028282"	"5.2459282"	"3d3.(2D2).4s"	"a 3D"	"2"	"3d.4s2.4p"	"q 3D*"	"3"	5	7		""	"L10989"	
Ti	1	"401.77674"	"0.00019"	"401.77685"	"0.00006"	"170"	""		"2.0922487"	"5.17727376"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).4d"	"e 5G"	"3"	5	7		""	"L10989"	
Ti	1	"402.11078"	"0.00019"	"402.11031"	"0.00005"	"5"	""		"2.1029508"	"5.18541754"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"e 5H"	"3"	7	7		""	"L10989"	
Ti	1	"402.18151"	"0.00019"	"402.18156"	"0.00005"	"230"	"5.00e+07"	B+	"2.1029508"	"5.18487149"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"e 5G"	"4"	7	9		"T6897"	"L10989"	
Ti	1	"402.36789"	"0.00019"	"402.36765"	"0.00011"	"12"	""		"2.16028282"	"5.2407782"	"3d3.(2D2).4s"	"a 3D"	"2"	"3d2.4s.(4F).5p"	"5D*"	"2"	5	5		""	"L10989"	
Ti	1	"402.4307"	"0.0004"	"402.43141"	"0.00005"	"9q"	"1.69e+06"	D+	"2.1170622"	"5.19706950"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"e 5H"	"4"	9	9		"T6897"	"L10989"	
Ti	1	"402.45709"	"0.00019"	"402.45711"	"0.00006"	"3600"	"6.91e+06"	A	"0.04796626"	"3.1277769"	"3d2.4s2"	"a 3F"	"4"	"3d2.(3F).4s.4p.(1P*)"	"y 3F*"	"3"	9	7		"T7574"	"L10989"	
Ti	1	"402.47414"	"0.00019"	"402.47429"	"0.00005"	"39"	""		"2.0922487"	"5.17192787"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).4d"	"e 5G"	"2"	5	5		""	"L10989"	
Ti	1	"402.50762"	"0.00019"	"402.50770"	"0.00010"	"21"	""		"2.1535471"	"5.2329707"	"3d3.(2D2).4s"	"a 3D"	"1"	"3d.4s2.4p"	"q 3D*"	"2"	3	5		""	"L10989"	
Ti	2	"402.51295"	"0.00003"	"402.512939"	"0.000015"	"82"	"3.72e+05"	C+	"0.60723963"	"3.68662310"	"3d2.(3F).4s"	"a 2F"	"7/2"	"3d2.(3F).4p"	"z 4G*"	"7/2"	8	8		"T7385"	"u37"	
Ti	1	"402.52245"	"0.00019"	"402.52259"	"0.00010"	"25"	""		"2.17470615"	"5.2540158"	"3d3.(2D2).4s"	"a 3D"	"3"	"3d2.4s.(4F).5p"	"5D*"	"3"	7	7		""	"L10989"	
Ti	1	"402.65374"	"0.00019"	"402.65374"	"0.00005"	"260"	""		"2.1170622"	"5.19536885"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"e 5G"	"5"	9	11		""	"L10989"	
Ti	1	"402.7149"	"0.0004"	"402.71534"	"0.00008"	"6q"	""		"2.1535471"	"5.2313829"	"3d3.(2D2).4s"	"a 3D"	"1"	"3d2.4s.(4F).5p"	"5D*"	"1"	3	3		""	"L10989"	
Ti	2	"402.83384"	"0.00003"	"402.833838"	"0.000018"	"132"	"5.64e+06"	B+	"1.89169544"	"4.96862592"	"3d2.(1G).4s"	"b 2G"	"9/2"	"3d2.(1D).4p"	"y 2F*"	"7/2"	10	8		"T7385"	"u37"	
Ti	2	"402.968"	"0.002"	"402.966133"	"0.000020"	"4"	""		"1.89270559"	"4.96862592"	"3d2.(1G).4s"	"b 2G"	"7/2"	"3d2.(1D).4p"	"y 2F*"	"7/2"	8	8		""	"L5432"	
Ti	1	"403.05111"	"0.00019"	"403.05112"	"0.00005"	"310"	"5.08e+07"	B+	"2.1344363"	"5.20970807"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).4d"	"e 5G"	"6"	11	13		"T6897"	"L10989"	
Ti	1	"403.06980"	"0.00020"	"403.06988"	"0.00005"	"8"	"1.20e+06"	C+	"2.1344363"	"5.20956496"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).4d"	"e 5H"	"5"	11	11		"T6897"	"L10989"	
Ti	1	"403.17550"	"0.00020"	"403.17551"	"0.00007"	"39"	""		"2.1029508"	"5.17727376"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).4d"	"e 5G"	"3"	7	7		""	"L10989"	
Ti	1	"403.39019"	"0.00020"	"403.39006"	"0.00008"	"61"	""		"2.16028282"	"5.2329707"	"3d3.(2D2).4s"	"a 3D"	"2"	"3d.4s2.4p"	"q 3D*"	"2"	5	5		""	"L10989"	
Ti	1	"403.48905"	"0.00020"	"403.48905"	"0.00010"	"41"	""		"2.1535471"	"5.2254812"	"3d3.(2D2).4s"	"a 3D"	"1"	"3d.4s2.4p"	"q 3D*"	"1"	3	3		""	"L10989"	
Ti	1	"403.58254"	"0.00020"	"403.58260"	"0.00008"	"130"	""		"2.17470615"	"5.2459282"	"3d3.(2D2).4s"	"a 3D"	"3"	"3d.4s2.4p"	"q 3D*"	"3"	7	7		""	"L10989"	
Ti	1	"404.03166"	"0.00020"	"404.03156"	"0.00005"	"36"	"8.07e+06"	B+	"2.1170622"	"5.18487149"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).4d"	"e 5G"	"4"	9	9		"T6897"	"L10989"	
Ti	1	"404.37542"	"0.00020"	"404.37573"	"0.00008"	"21"	""		"2.16028282"	"5.2254812"	"3d3.(2D2).4s"	"a 3D"	"2"	"3d.4s2.4p"	"q 3D*"	"1"	5	3		""	"L10989"	
Ti	3	"404.7538"	""	"404.7548+"	""	"2"	""		"16.788114"	"19.850442"	"3p6.3d.4d"	"1D"	"2"	"3p6.3d.4f"	"3P*"	"1"	5	3		""	"L3593"	
Ti	1	"404.93935"	"0.00020"	"404.93929"	"0.00005"	"19"	""		"2.1344363"	"5.19536885"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).4d"	"e 5G"	"5"	11	11		""	"L10989"	
Ti	1	"405.29214"	"0.00020"	"405.29256"	"0.00008"	"110bl"	""		"2.17470615"	"5.2329707"	"3d3.(2D2).4s"	"a 3D"	"3"	"3d.4s2.4p"	"q 3D*"	"2"	7	5		""	"L10989"	
Ti	2	"405.38210"	"0.00003"	"405.382098"	"0.000021"	"86"	"5.05e+06"	B+	"1.89270559"	"4.95029467"	"3d2.(1G).4s"	"b 2G"	"7/2"	"3d2.(1D).4p"	"y 2F*"	"5/2"	8	6		"T7385"	"u37"	
Ti	1	"405.50112"	"0.00020"	"405.50115"	"0.00010"	"550"	"2.8e+07"	D	"1.0460073"	"4.1026987"	"3d2.4s2"	"a 3P"	"0"	"3d3.(4P).4p"	"x 3P*"	"1"	1	3		"T2773n"	"L10989"	
Ti	2	"405.6185"	"0.0002"	"405.618670"	"0.000013"	"7"	""		"0.60723963"	"3.66304545"	"3d2.(3F).4s"	"a 2F"	"7/2"	"3d2.(3F).4p"	"z 4G*"	"5/2"	8	6		""	"u37"	
Ti	1	"405.76189"	"0.00020"	"405.76178"	"0.00005"	"58"	""		"2.3053556"	"5.36008366"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"3"	"3d2.4s.(4F).4d"	"g 5F"	"4"	7	9		""	"L10989"	
Ti	1	"405.81404"	"0.00020"	"405.81401"	"0.00005"	"90"	""		"2.3179012"	"5.37223614"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"4"	"3d2.4s.(4F).4d"	"g 5F"	"5"	9	11		""	"L10989"	
Ti	1	"406.00753"	"0.00020"	"406.00749"	"0.00005"	"36"	""		"2.2968146"	"5.34969402"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"2"	"3d2.4s.(4F).4d"	"g 5F"	"3"	5	7		""	"L10989"	
Ti	3	"406.0208"	""	"406.0196+"	""	"10"	""		"16.683046"	"19.735834"	"3p6.3d.5s"	"1D"	"2"	"3p6.3d.4f"	"1F*"	"3"	5	7		""	"L3593,L11926"	
Ti	1	"406.02621"	"0.00020"	"406.02621"	"0.00007"	"710"	"2.4e+07"	D	"1.05292613"	"4.1056648"	"3d2.4s2"	"a 3P"	"1"	"3d3.(4P).4p"	"x 3P*"	"2"	3	5		"T2773n"	"L10989"	
Ti	1	"406.4144"	"0.0004"	"406.41515"	"0.00012"	"8q"	""		"2.6618773"	"5.7116945"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	"3d2.4s.(2F).4d"	"e 1G"	"4"	7	9		""	"L10989"	
Ti	1	"406.42097"	"0.00020"	"406.42110"	"0.00007"	"420"	"2.4e+07"	D	"1.05292613"	"4.1026987"	"3d2.4s2"	"a 3P"	"1"	"3d3.(4P).4p"	"x 3P*"	"1"	3	3		"T2773n"	"L10989"	
Ti	2	"406.4354"	"0.0005"	"406.43602"	"0.00003"	""	"2.56e+06"	C+	"2.59768656"	"5.64734724"	"3d3"	"b 2F"	"5/2"	"3d2.(3P).4p"	"y 2P*"	"3/2"	6	4		"T7385"	"L17999"	
Ti	1	"406.50952"	"0.00020"	"406.50945"	"0.00010"	"560"	"7.0e+07"	D	"1.05292613"	"4.1020359"	"3d2.4s2"	"a 3P"	"1"	"3d3.(4P).4p"	"x 3P*"	"0"	3	1		"T2773n"	"L10989"	
Ti	1	"406.55858"	"0.00020"	"406.55847"	"0.00017"	"21"	""		"2.1535471"	"5.2022893"	"3d3.(2D2).4s"	"a 3D"	"1"	"3d3.(2P).4p"	"u 3P*"	"0"	3	1		""	"L10989"	
Ti	3	"406.6169"	""	"406.6162+"	""	"3"	""		"16.788114"	"19.836423"	"3p6.3d.4d"	"1D"	"2"	"3p6.3d.4f"	"3P*"	"2"	5	5		""	"L3593"	
Ti	1	"406.81325"	"0.00020"	"406.81340"	"0.00012"	"34"	""		"2.1535471"	"5.2003788"	"3d3.(2D2).4s"	"a 3D"	"1"	"3d3.(2P).4p"	"u 3P*"	"1"	3	3		""	"L10989"	
