element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Na	3	""	""	"391.279"	"0.004"	""	"2.70e-01"	C	"46.324504"	"49.492299"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	4	4	M1	"c46"	""	
Na	3	""	""	"391.395"	"0.004"	""	"1.19e-01"	C	"46.324504"	"49.491356"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(1D).3s"	"2D"	"5/2"	4	6	M1	"c46"	""	
Na	1	"391.79"	"0.02"	"391.803"	"0.012"	"160"	"6.6e+07"	D	"33.0956"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	6	8		"T5209"	"L6269"	
Na	1	"392.56"	"0.02"	"392.577"	"0.009"	"85"	"4.5e+07"	D	"33.0956"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	6	6		"T5209"	"L6269"	
Na	2	"392.671"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"393.06"	"0.02"	"393.059"	"0.014"	"15"	"2.5e+07"	D	"33.1752"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"1/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	2	4		"T5209"	"L6269"	
Na	2	"393.696"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"393.945"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"394.150"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"394.26"	"0.02"	"394.283"	"0.009"	"32"	"2.1e+07"	D	"33.0956"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	6	4		"T5209"	"L6269"	
Na	2	"394.298"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"398.03"	"0.02"	"398.023"	"0.010"	"14"	"5.e+06"	D	"33.1388"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	4	6		"T5209"	"L6269"	
Na	2	"398.585"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"399.697"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"399.77"	"0.02"	"399.777"	"0.011"	"14"	"8.e+06"	D	"33.1388"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	4	4		"T5209"	"L6269"	
Na	2	"399.878"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"400.363"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"400.498"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"400.88"	"0.02"	"400.892"	"0.011"	"27"	"1.5e+07"	D	"33.1388"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	4	2		"T5209"	"L6269"	
Na	2	"402.793"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"405.6007"	"0.0003"	"405.6015"	"0.0023"	"50"	""		"40.993732"	"44.049668"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<1/2>).4f"	"2[5/2]"	"2"	3	5		""	"L914"	
Na	1	"405.66"	"0.02"	"405.670"	"0.015"	""	""		"33.1752"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"1/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	2	2		""	"L10065"	
Na	2	"405.967"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	3	""	""	"408.008"	"0.005"	""	"7.79e-02"	C	"46.454388"	"49.492299"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	2	4	M1	"c46"	""	
Na	2	"408.1369"	"0.0003"	"408.1372"	"0.0024"	"200"	""		"41.012615"	"44.049565"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<1/2>).4f"	"2[5/2]"	"3"	5	7		""	"L914"	
Na	2	"408.7603"	"0.0003"	"408.7593"	"0.0024"	"130"	"3.81e+05"	C	"33.322360"	"36.354688"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"T7663"	"L914"	
Na	2	"410.735"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"411.3704"	"0.0003"	"411.3703"	"0.0024"	"300"	"3.7e+07"	D	"38.293859"	"41.306940"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"	1	3		"T6036c80"	"L914"	
Na	2	"412.3082"	"0.0003"	"412.3069"	"0.0024"	"250"	"2.7e+07"	C	"38.293859"	"41.300096"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	1	3		"T7663c80"	"L914"	
Na	2	"412.703"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"412.790"	"0.002"	"412.79045"	"0.00003"	""	""		"2.102297177"	"[5.10501280]"	"2p6.3p"	"2P*"	"1/2"	"2p6.20d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	1	"413.082"	"0.002"	"413.08376"	"0.00003"	""	"8.62e+03"	B	"2.104429202"	"[5.10501280]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"413.082"	"0.002"	"413.08376"	"0.00003"	""	"5.17e+04"	B	"2.104429202"	"[5.10501280]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"413.291"	"0.002"	"413.29739"	"0.00003"	""	""		"2.102297177"	"[5.10132984]"	"2p6.3p"	"2P*"	"1/2"	"2p6.19d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	1	"413.481"	"0.002"	"413.48503"	"0.00003"	""	""		"2.102297177"	"[5.09996887]"	"2p6.3p"	"2P*"	"1/2"	"2p6.20s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"413.584"	"0.002"	"413.59142"	"0.00003"	""	"1.01e+04"	B	"2.104429202"	"[5.10132984]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"413.584"	"0.002"	"413.59143"	"0.00003"	""	"6.06e+04"	B	"2.104429202"	"[5.10132972]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"413.774"	"0.002"	"413.77933"	"0.00003"	""	"3.40e+04"	B	"2.104429202"	"[5.09996887]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"413.890"	"0.002"	"413.89283"	"0.00003"	""	""		"2.102297177"	"[5.09701544]"	"2p6.3p"	"2P*"	"1/2"	"2p6.18d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	1	"414.108"	"0.002"	"414.11453"	"0.00003"	""	""		"2.102297177"	"[5.09541220]"	"2p6.3p"	"2P*"	"1/2"	"2p6.19s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"414.184"	"0.002"	"414.18770"	"0.00003"	""	"1.12e+04"	B	"2.104429202"	"[5.09701544]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"414.184"	"0.002"	"414.18770"	"0.00003"	""	"6.72e+04"	B	"2.104429202"	"[5.09701544]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"414.403"	"0.002"	"414.40972"	"0.00003"	""	"4.01e+04"	B	"2.104429202"	"[5.09541220]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"414.598"	"0.002"	"414.59869"	"0.00003"	""	""		"2.102297177"	"[5.09191696]"	"2p6.3p"	"2P*"	"1/2"	"2p6.17d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	1	"414.62"	"0.04"	"414.599"	"0.014"	""	""		"33.3390"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	4	4		""	"L10065"	
Na	1	"414.861"	"0.002"	"414.86329"	"0.00003"	""	""		"2.102297177"	"[5.09001021]"	"2p6.3p"	"2P*"	"1/2"	"2p6.18s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"414.893"	"0.002"	"414.89457"	"0.00003"	""	"1.42e+04"	B	"2.104429202"	"[5.09191696]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"414.893"	"0.002"	"414.89459"	"0.00003"	""	"8.52e+04"	B	"2.104429202"	"[5.09191684]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	2	"414.907"	"0.010"	"414.9162"	"0.0024"	"90"	""		"41.061918"	"44.049250"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"3"	"2s2.2p5.(2P*<1/2>).4f"	"2[7/2]"	"4"	7	9		""	"L914"	
Na	1	"415.175"	"0.002"	"415.15955"	"0.00003"	""	"4.78e+04"	B	"2.104429202"	"[5.09001021]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"415.444"	"0.002"	"415.44429"	"0.00003"	""	""		"2.102297177"	"[5.08583194]"	"2p6.3p"	"2P*"	"1/2"	"2p6.16d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	1	"415.70"	"0.04"	"415.74"	"0.03"	""	""		"33.3625"	"36.3439"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"1/2"	"2p5.3s.(3P*).3d"	"4D*"	"1/2"	2	2		""	"L10065"	
Na	1	"415.740"	"0.002"	"415.74139"	"0.00003"	""	"1.71e+04"	B	"2.104429202"	"[5.08583194]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"415.740"	"0.002"	"415.74140"	"0.00003"	""	"1.03e+05"	B	"2.104429202"	"[5.08583182]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"415.760"	"0.002"	"415.76369"	"0.00003"	""	""		"2.102297177"	"[5.08353997]"	"2p6.3p"	"2P*"	"1/2"	"2p6.17s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"416.057"	"0.002"	"416.06124"	"0.00003"	""	"5.76e+04"	B	"2.104429202"	"[5.08353997]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"416.470"	"0.002"	"416.46940"	"0.00003"	""	""		"2.102297177"	"[5.07848836]"	"2p6.3p"	"2P*"	"1/2"	"2p6.15d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	2	"416.527"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"416.767"	"0.002"	"416.76796"	"0.00003"	""	"2.09e+04"	B	"2.104429202"	"[5.07848836]"	"2p6.3p"	"2P*"	"3/2"	"2p6.15d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"416.767"	"0.002"	"416.76796"	"0.00003"	""	"1.25e+05"	B	"2.104429202"	"[5.07848836]"	"2p6.3p"	"2P*"	"3/2"	"2p6.15d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	2	"416.803"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"416.858"	"0.002"	"416.85997"	"0.00003"	""	""		"2.102297177"	"[5.07569996]"	"2p6.3p"	"2P*"	"1/2"	"2p6.16s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"417.156"	"0.002"	"417.15909"	"0.00003"	""	"7.03e+04"	B	"2.104429202"	"[5.07569996]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	2	"417.193"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"417.288"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"417.413"	"0.010"	""	""	"150"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"417.67"	"0.02"	"417.667"	"0.014"	"82"	"3.5e+07"	D	"33.2915"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	6	8		"T5209"	"L6269"	
Na	1	"417.723"	"0.002"	"417.72905"	"0.00003"	""	""		"2.102297177"	"[5.06951389]"	"2p6.3p"	"2P*"	"1/2"	"2p6.14d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	1	"418.022"	"0.002"	"418.02943"	"0.00003"	""	"2.58e+04"	B	"2.104429202"	"[5.06951389]"	"2p6.3p"	"2P*"	"3/2"	"2p6.14d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"418.022"	"0.002"	"418.02944"	"0.00003"	""	"1.55e+05"	B	"2.104429202"	"[5.06951376]"	"2p6.3p"	"2P*"	"3/2"	"2p6.14d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"418.209"	"0.002"	"418.21380"	"0.00004"	""	""		"2.102297177"	"[5.06607469]"	"2p6.3p"	"2P*"	"1/2"	"2p6.15s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"418.509"	"0.002"	"418.51487"	"0.00004"	""	"8.70e+04"	B	"2.104429202"	"[5.06607469]"	"2p6.3p"	"2P*"	"3/2"	"2p6.15s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"418.55"	"0.02"	"418.546"	"0.011"	"150"	"4.9e+07"	D	"33.2915"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"5/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	6	6		"T5209"	"L6269"	
Na	1	"419.297"	"0.002"	"419.30142"	"0.00004"	""	""		"2.102297177"	"[5.05838717]"	"2p6.3p"	"2P*"	"1/2"	"2p6.13d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	2	"419.402"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"419.598"	"0.002"	"419.60405"	"0.00004"	""	"3.27e+04"	B	"2.104429202"	"[5.05838717]"	"2p6.3p"	"2P*"	"3/2"	"2p6.13d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"419.598"	"0.002"	"419.60409"	"0.00004"	""	"1.96e+05"	B	"2.104429202"	"[5.05838693]"	"2p6.3p"	"2P*"	"3/2"	"2p6.13d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"419.914"	"0.002"	"419.91362"	"0.00004"	""	""		"2.102297177"	"[5.05407748]"	"2p6.3p"	"2P*"	"1/2"	"2p6.14s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"420.216"	"0.002"	"420.21714"	"0.00004"	""	"1.09e+05"	B	"2.104429202"	"[5.05407748]"	"2p6.3p"	"2P*"	"3/2"	"2p6.14s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	2	"420.2764"	"0.0003"	"420.2759"	"0.0025"	"130"	""		"41.100329"	"44.049565"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<1/2>).4f"	"2[5/2]"	"3"	5	7		""	"L914"	
Na	2	"420.484"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"420.49"	"0.02"	"420.486"	"0.012"	"46"	"2.5e+07"	D	"33.2915"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"5/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	6	4		"T5209"	"L6269"	
Na	2	"420.872"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"421.309"	"0.002"	"421.30057"	"0.00004"	""	""		"2.102297177"	"[5.04436022]"	"2p6.3p"	"2P*"	"1/2"	"2p6.12d"	"2D"	"3/2"	2	4		""	"L9493"	
Na	1	"421.613"	"0.002"	"421.60610"	"0.00004"	""	"4.20e+04"	B	"2.104429202"	"[5.04436022]"	"2p6.3p"	"2P*"	"3/2"	"2p6.12d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"421.613"	"0.002"	"421.60610"	"0.00004"	""	"2.52e+05"	B	"2.104429202"	"[5.04436022]"	"2p6.3p"	"2P*"	"3/2"	"2p6.12d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	2	"421.627"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"422.076"	"0.002"	"422.08966"	"0.00004"	""	""		"2.102297177"	"[5.03886016]"	"2p6.3p"	"2P*"	"1/2"	"2p6.13s"	"2S"	"1/2"	2	2		""	"L9493"	
Na	1	"422.381"	"0.002"	"422.39634"	"0.00004"	""	"1.40e+05"	B	"2.104429202"	"[5.03886016]"	"2p6.3p"	"2P*"	"3/2"	"2p6.13s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	2	"423.096"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"423.272"	"0.010"	"423.270"	"0.003"	"130"	""		"41.121292"	"44.049668"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<1/2>).4f"	"2[5/2]"	"2"	5	5		""	"L914"	
Na	2	"423.326"	"0.010"	"423.335"	"0.003"	"250"	""		"41.121292"	"44.049216"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<1/2>).4f"	"2[7/2]"	"3"	5	7		""	"L914"	
Na	1	"423.8987"	"0.0008"	"423.89828"	"0.00004"	"2"	""		"2.102297177"	"[5.02633118]"	"2p6.3p"	"2P*"	"1/2"	"2p6.11d"	"2D"	"3/2"	2	4		""	"L6096"	
Na	2	"424.037"	"0.010"	"424.029"	"0.003"	"200bl*"	""		"41.126538"	"44.049668"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<1/2>).4f"	"2[5/2]"	"2"	7	5		""	"L914"	
Na	2	"424.037"	"0.010"	"424.044"	"0.003"	"200bl*"	""		"41.126538"	"44.049565"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<1/2>).4f"	"2[5/2]"	"3"	7	7		""	"L914"	
Na	2	"424.0903"	"0.0003"	"424.090"	"0.003"	"250"	""		"41.126538"	"44.049250"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<1/2>).4f"	"2[7/2]"	"4"	7	9		""	"L914"	
Na	1	"424.2082"	"0.0008"	"424.20759"	"0.00004"	"3*"	"5.54e+04"	B	"2.104429202"	"[5.02633118]"	"2p6.3p"	"2P*"	"3/2"	"2p6.11d"	"2D"	"3/2"	4	4		"T7799"	"L6096"	
Na	1	"424.2082"	"0.0008"	"424.20763"	"0.00004"	"3*"	"3.32e+05"	B	"2.104429202"	"[5.02633094]"	"2p6.3p"	"2P*"	"3/2"	"2p6.11d"	"2D"	"5/2"	4	6		"T7799"	"L6096"	
Na	2	"424.281"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"424.341"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"424.683"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"424.9410"	"0.0008"	"424.94081"	"0.00004"	"1"	""		"2.102297177"	"5.01915758"	"2p6.3p"	"2P*"	"1/2"	"2p6.12s"	"2S"	"1/2"	2	2		""	"L6096"	
Na	1	"425.2520"	"0.0008"	"425.25165"	"0.00004"	"2"	"1.84e+05"	B	"2.104429202"	"5.01915758"	"2p6.3p"	"2P*"	"3/2"	"2p6.12s"	"2S"	"1/2"	4	2		"T7799"	"L6096"	
Na	1	"425.38"	"0.02"	"425.376"	"0.013"	"17"	"5.e+06"	D	"33.3390"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	4	6		"T5209"	"L6269"	
Na	2	"426.058"	"0.010"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"427.3642"	"0.0008"	"427.36265"	"0.00004"	"4"	"3.91e+05"	C	"2.102297177"	"5.00262826"	"2p6.3p"	"2P*"	"1/2"	"2p6.10d"	"2D"	"3/2"	2	4		"c58,LS"	"L6096"	
Na	1	"427.39"	"0.02"	"427.380"	"0.013"	"23"	"1.6e+07"	D	"33.3390"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	4	4		"T5209"	"L6269"	
Na	1	"427.6787"	"0.0008"	"427.67704"	"0.00004"	"5*"	"7.8e+04"	C	"2.104429202"	"5.00262826"	"2p6.3p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"3/2"	4	4		"c58,LS"	"L6096"	
Na	1	"427.6787"	"0.0008"	"427.67709"	"0.00004"	"5*"	"4.69e+05"	C	"2.104429202"	"5.00262788"	"2p6.3p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"5/2"	4	6		"c58,LS"	"L6096"	
Na	1	"428.67"	"0.02"	"428.655"	"0.013"	"46"	"2.8e+07"	D	"33.3390"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	4	2		"T5209"	"L6269"	
Na	1	"428.7838"	"0.0008"	"428.78363"	"0.00004"	"2"	""		"2.102297177"	"4.99301675"	"2p6.3p"	"2P*"	"1/2"	"2p6.11s"	"2S"	"1/2"	2	2		""	"L6096"	
Na	2	"429.038"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"429.1006"	"0.0008"	"429.10012"	"0.00004"	"3"	"2.47e+05"	B	"2.104429202"	"4.99301675"	"2p6.3p"	"2P*"	"3/2"	"2p6.11s"	"2S"	"1/2"	4	2		"T7799"	"L6096"	
Na	2	"429.2488"	"0.0003"	"429.249"	"0.003"	"250"	""		"40.993732"	"43.881317"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<3/2>).4f"	"2[5/2]"	"2"	3	5		""	"L914"	
Na	2	"429.2864"	"0.0003"	"429.287"	"0.003"	"250"	""		"40.982896"	"43.870225"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"0"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"	1	3		""	"L914"	
Na	2	"430.219"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"430.453"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"430.587"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"430.675"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"430.8817"	"0.0003"	"430.882"	"0.003"	"250"	""		"40.993732"	"43.870375"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"2"	3	5		""	"L914"	
Na	2	"430.9043"	"0.0003"	"430.904"	"0.003"	"250"	""		"40.993732"	"43.870225"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"	3	3		""	"L914"	
Na	2	"432.0751"	"0.0003"	"432.075"	"0.003"	"5"	""		"41.012615"	"43.881317"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).4f"	"2[5/2]"	"2"	5	5		""	"L914"	
Na	2	"432.0913"	"0.0003"	"432.091"	"0.003"	"250"	""		"41.012615"	"43.881208"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).4f"	"2[5/2]"	"3"	5	7		""	"L914"	
Na	1	"432.1400"	"0.0008"	"432.1401"	"0.0004"	"6"	""		"2.102297177"	"4.9705650"	"2p6.3p"	"2P*"	"1/2"	"2p6.9d"	"2D"	"3/2"	2	4		""	"L6096"	
Na	1	"432.4615"	"0.0008"	"432.4615"	"0.0004"	"7*"	"1.14e+05"	B	"2.104429202"	"4.9705650"	"2p6.3p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"3/2"	4	4		"T7799"	"L6096"	
Na	1	"432.4615"	"0.0008"	"432.4615"	"0.0004"	"7*"	"6.84e+05"	B	"2.104429202"	"4.9705650"	"2p6.3p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"	4	6		"T7799"	"L6096"	
Na	1	"432.63"	"0.04"	"432.700"	"0.013"	""	""		"32.7002"	"35.5648"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).4s"	"4P*"	"3/2"	4	4		""	"L10065"	
Na	2	"432.698"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"433.442"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"433.7294"	"0.0003"	"433.729"	"0.003"	"250"	""		"41.012615"	"43.870375"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"2"	5	5		""	"L914"	
Na	2	"433.7520"	"0.0003"	"433.752"	"0.003"	"5"	""		"41.012615"	"43.870225"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).4f"	"2[3/2]"	"1"	5	3		""	"L914"	
Na	1	"434.1489"	"0.0008"	"434.1489"	"0.0004"	"4"	"3.26e+05"	C+	"2.102297177"	"4.9572937"	"2p6.3p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"	2	2		"c30"	"L6096"	
