CATID,RA_OBJ,DEC_OBJ,z_spec,Mstar,ellip,PA,r_e,SURV_SAMI,BAD_CLASS
"9016800396",18.9638849398097,0.146977012516255,0.0393518,10.554544,0.8092018,253.9324,7.319538,7,0
"9239900155",329.206297485712,-7.7590170073734,0.055442337,10.295054,0.8443748,218.05078,5.7654104,8,0
"9011900046",14.1435844246739,-1.28025016189935,0.05239958,9.113859,0.59019,146.25008,2.7915184,3,0
"9011900091",14.0597069562241,-1.14434613994375,0.044955246,10.266267,0.58029926,155.84564,3.5489285,7,0
"9011900208",14.2409768915176,-1.15804859773619,0.048020866,9.60291,0.5076271,117.834,2.8357112,7,0
"9011900261",14.1703401146999,-1.03452037095126,0.04428264,10.568536,0.25393128,222.35606,3.3948977,7,0
"9011900271",14.0097168954472,-1.49619228896308,0.04117491,9.562724,0.5784171,209.26146,4.552574,8,0
"9011900303",13.8039803708407,-1.32156367459759,0.04427396,10.040789,0.10915997,57.579258,2.8124163,7,0
"9011900413",13.9772544060016,-0.920661600578013,0.044977106,11.259835,0.41688353,189.22781,16.405638,7,0
"9011900446",14.194021435425,-1.59652143130679,0.04539001,10.668261,0.5812481,132.73322,7.0669074,7,0
"9011900622",14.1142878052407,-0.792424594605993,0.043905113,10.397062,0.3756384,103.00745,4.1018515,7,0
"9011900630",13.7225268012544,-1.57645732568678,0.047190867,10.898009,0.76257116,116.1238,7.7317777,7,0
"9011900966",14.6329918608478,-1.56935480888647,0.04268286,10.1669,0.4466877,162.00185,5.499681,8,0
"9011901694",13.4871205138443,-1.97033030984473,0.04571492,9.82486,0.5071493,140.10434,3.3731468,2,0
"9239901033",328.691905800712,-7.7360141033089,0.05982004,10.336122,0.5293019,184.43784,2.6115813,2,0
"9388000001",336.9769592,-30.5755157,0.05799451,11.537902,0.10306309,157.6353,14.727998,7,0
"9388000101",336.7846375,-30.5247936,0.056893907,10.014296,0.35193613,24.698944,2.4626584,7,0
"9388000190",336.8446045,-30.3156395,0.05769673,10.094744,0.36060825,95.56748,2.8498173,8,0
"9008500209",10.4729417255884,-9.49553030830903,0.050899208,10.807641,0.6791376,176.2118,7.1704416,8,0
"9008500210",10.6141803657842,-9.42463845470283,0.056916714,10.208399,0.64994335,262.54764,1.8094438,7,0
"9008500240",10.4712554769746,-9.52117851675089,0.057109505,10.137318,0.2981094,155.99962,2.7811937,7,0
"9008500307",10.3415602089195,-9.05869793737703,0.05491132,10.161242,0.28378576,246.95221,2.4631667,7,0
"9388000471",336.3991699,-30.7065868,0.05834084,10.228122,0.34045357,57.68026,4.6960697,2,0
"9388000490",337.2202454,-31.0581493,0.055924304,10.0908165,0.05938313,173.73233,7.987216,2,0
"9008500004",10.456779119272,-9.2953036441189,0.050102174,10.639072,0.23541267,225.52527,44.093357,7,0
"9008500139",10.441051743033,-9.16242459675567,0.051665194,10.479002,8.8756956E-4,190.07356,2.163436,7,0
"9008500160",10.4503219949085,-9.45844587249463,0.05739462,10.113081,0.5186842,210.42477,2.1761875,7,0
"9008500181",10.5829015717712,-9.42430855166777,0.05108638,9.711386,0.37060603,197.86826,2.166699,3,0
"9008500314",10.3780726409304,-9.03747433716655,0.050765753,10.519088,0.28355107,156.17517,7.972522,7,0
"9008500500",10.7673425677919,-9.54525010335437,0.052702624,10.239671,0.7781759,102.77406,6.484002,8,0
"9008500681",9.99624994340957,-9.43438694800617,0.05644147,9.554323,0.53954977,132.09564,3.5634527,3,0
"9008501772",10.5349202313705,-10.3037680638743,0.050593093,10.624292,0.5811441,175.89514,4.9090366,2,0
"9008502270",9.45010528321774,-8.68935563956842,0.053062223,10.259247,0.38994402,183.91585,3.4625595,2,0
"9091700135",355.6112671,-29.1701488,0.050137203,10.233887,0.35346374,12.722618,7.380084,7,0
"9091700444",354.8675842,-29.3329811,0.050333384,10.354764,0.6927975,38.710598,4.3074975,2,0
"9044200005",6.3602786,-33.0449409,0.04896849,10.96716,0.34584075,114.85598,3.1082535,7,0
"9044200406",5.8206387,-33.0803032,0.048499636,10.85433,0.54728025,59.249084,8.144072,2,0
"9044200678",5.7441154,-32.713707,0.049570266,10.266204,0.24651101,95.376564,2.8277106,2,0
"9403800030",357.0058899,-28.1632977,0.032219913,9.945103,0.4189272,120.66801,3.261008,7,1
"9403800099",356.9264832,-27.9982185,0.029401438,9.822665,0.07790091,104.927925,4.796462,7,0
"9403800833",357.6486206,-28.1284409,0.028868528,10.18921,0.020454047,-15.252423,4.3636603,7,0
"9403801187",357.8295288,-27.9743271,0.033617314,10.680963,0.4280724,145.99626,8.174544,2,0
"9403801344",357.9106445,-28.013792,0.029633304,9.615591,0.3923322,145.7177,5.4021196,2,0
"9403801647",357.4638977,-27.2607193,0.034432087,10.030184,0.011593645,-14.310937,1.78348,2,0
"9403802643",358.0424805,-29.0790005,0.028928583,11.135397,0.11792745,-22.480463,7.9677973,2,0
"9011900034",14.1217149303365,-1.22675009611771,0.03815352,10.291659,,,,7,0
"9011900095",13.9632414953732,-1.30636294123268,0.044444077,9.804272,0.61366457,230.53122,3.32624,7,0
"9011900163",13.8982164826045,-1.23554297852263,0.041062918,9.899929,0.4279661,111.60816,3.4607008,7,0
"9011900242",13.845674349621,-1.21122028573456,0.041773867,10.409188,0.3569509,246.79303,5.099615,7,0
"9011900348",14.2823559161398,-1.46518964416763,0.044780977,9.565745,0.1942697,115.60566,3.0395646,7,0
"9011900371",14.3750661490027,-1.34403369396902,0.042873714,9.787008,0.48878655,192.76979,4.40612,8,0
"9011900451",13.9732590473925,-0.901063608572917,0.044129446,10.372318,0.48062536,265.9621,2.6050208,7,0
"9011900599",13.6756560104885,-1.48927850533249,0.039655495,10.764705,0.6444051,187.6324,9.32379,8,0
"9011900778",13.7972614028575,-0.770011695095532,0.042541783,9.921861,0.34289998,121.53944,1.3429185,7,0
"9011901329",14.6949142583117,-0.751816475325115,0.043977357,10.893815,0.33296305,184.38058,5.420577,2,0
"9011901526",14.3480549138763,-2.07610961825291,0.0424062,9.789049,0.117913745,215.38681,4.8088384,2,0
"9011902070",14.6327759559327,-0.381791776181803,0.041335296,9.790293,0.38172573,215.30908,2.5686617,2,0
"9011902265",14.4654137207301,-0.229592728806987,0.043645658,10.357673,0.5113763,235.7126,5.765524,2,0
"9011902461",14.3028874249406,-0.114704865485752,0.04480267,10.06771,0.4648428,137.68681,5.2910748,2,0
"9011902738",14.2793711372423,-2.47662075252936,0.041795578,10.672296,0.6707761,153.149,6.807626,2,0
"9016800103",18.9015571528962,0.391846798776395,0.04539873,9.0506735,0.56781703,107.3104,4.307759,3,1
"9016800122",18.9087077557583,0.364324614534765,0.04282486,9.187533,0.48954254,149.45099,2.5725634,3,0
"9016800473",18.6630517036058,0.021038034539117,0.04504024,9.551136,0.7319623,230.25731,3.7189825,7,0
"9016800500",18.9050426558481,0.0328420158564228,0.04440077,9.950292,0.61470497,122.39191,2.9775212,7,0
"9016800588",18.7857184009555,-0.0483931117946198,0.04364672,10.11689,0.07003391,197.91031,3.8446684,7,0
"9016800783",18.9712019314084,0.9602040273817,0.044036668,10.097138,0.2628007,112.10774,2.0311053,2,0
"9239900013",329.351213882966,-7.79901190727916,0.058643512,10.396941,0.41465575,185.32977,1.2084928,7,0
"9239900118",329.244445794481,-7.81365530982812,0.06125328,10.702501,0.40183395,229.60725,8.643104,7,0
"9239900146",329.291019925545,-7.65117341638445,0.06202688,9.870541,0.5101024,259.40964,4.1836643,3,1
"9239900246",329.139681923926,-7.73439660479218,0.06038169,10.389662,0.51323766,140.91333,4.1981792,7,0
"9239900346",329.688707729247,-7.87915664484044,0.055293713,9.684829,0.24259442,117.2864,2.4970806,3,0
"9091700202",355.5774231,-29.0275688,0.05073235,10.069292,0.283895,29.053762,5.341134,8,0
"9044200007",6.3714652,-33.0649414,0.05145475,10.786874,0.29013854,67.6136,2.6451468,7,0
"9044200010",6.3479142,-33.0438271,0.049018677,10.247452,0.074172415,180.32903,1.3405353,7,0
"9044200015",6.4297886,-33.0273323,0.048509087,10.83034,0.46599877,24.401562,4.8382545,7,0
"9044200791",6.2042799,-33.7113571,0.051185593,10.642049,0.073696576,88.93333,8.488578,2,0
"9044200999",5.4792542,-33.2804985,0.047625046,10.977954,0.22637033,85.37291,10.078024,2,0
"9403800021",356.995575,-28.1419182,0.024906738,10.485468,0.65674883,122.39287,5.86719,7,0
"9403800077",356.8100281,-28.1929169,0.029381264,10.339337,0.020419292,207.06046,4.4585648,7,0
"9403800165",356.7818298,-27.9921703,0.03153327,9.9244795,0.24953534,97.61631,3.7392712,7,0
"9403800319",356.9398193,-27.8302345,0.031957697,9.5913,0.5788529,61.61169,3.5585613,7,0
"9403801366",357.8569031,-28.4807758,0.027332272,9.655082,0.42993936,129.39043,7.48698,2,0
"9403801370",357.1841431,-28.9942169,0.034870986,10.043906,0.07470037,159.47498,7.818837,2,0
"9403802326",355.5528259,-27.8925495,0.027911875,10.220023,0.09946671,235.80951,2.8748114,2,0
"9011900027",14.1079336730626,-1.27500326281999,0.043533683,10.948296,0.037235722,106.23502,4.784761,7,0
"9011900086",14.1129302378979,-1.34834402255415,0.049984407,9.940234,0.41192713,99.79756,1.502967,7,0
"9011900147",13.9194862596954,-1.31214547553653,0.043571375,10.839615,0.20568171,268.85672,7.5609317,8,0
"9011900157",14.1222152513529,-1.09908839327125,0.04212071,9.709981,0.21972448,119.61284,1.8579507,7,0
"9011900174",14.1799066011338,-1.39593751945746,0.04565568,9.523592,0.31508192,191.69821,1.4553665,8,0
"9011900217",13.9566309482556,-1.08168385993166,0.04462412,10.218373,0.5825986,163.56763,1.6603447,7,0
"9011900228",14.2624709098793,-1.3450606784397,0.03863759,9.786595,0.6132535,236.60904,3.5340574,7,0
"9011900322",14.0472753149207,-0.970197974543786,0.04620111,9.85348,0.29015413,162.46393,2.2201548,7,0
"9011900360",14.3066621609955,-1.05452479387569,0.045945976,9.130156,0.3338259,150.15494,2.532535,3,0
"9011900412",14.2410260163929,-1.5547003807146,0.04299161,9.280284,0.71889657,102.336296,3.4553611,3,0
"9011900479",13.7059742180302,-1.38863276268126,0.04679076,10.564501,0.46283978,248.16846,4.3880873,7,0
"9011900520",13.6612493251769,-1.16963917001607,0.039877016,9.803154,0.14959851,131.51273,1.4354839,7,0
"9011900591",13.6399725650395,-1.41095588714957,0.038154572,9.160176,0.50495034,204.808,4.6820927,3,0
"9011900789",14.1060092128583,-1.81376046653232,0.046278343,10.47979,0.46301728,198.29642,5.4547915,7,0
"9011900894",13.9434588221143,-1.85198767465506,0.044139456,10.412707,0.38044825,175.62965,3.8288767,7,0
"9011900963",14.2060128567432,-0.62560578228959,0.046092786,10.319187,0.64936584,117.956535,3.246184,7,0
"9011901100",13.4388800921048,-0.930096065589555,0.047145262,10.297928,0.75244313,186.3787,6.408343,2,0
"9011901643",13.7672151959073,-2.10716559724342,0.044948723,10.007676,0.32643577,242.94829,4.5324435,2,0
"9388000005",336.9650879,-30.5628204,0.05890018,10.055429,0.6451202,154.27092,1.5171655,7,0
"9388000338",337.3796082,-30.3437595,0.05783864,10.215581,0.40313262,105.322655,3.6166008,2,0
"9008500002",10.4601582692453,-9.30364509318335,0.05538463,11.733201,0.25148314,145.64214,21.361086,7,0
"9008500107",10.3628671170926,-9.22846585390328,0.04728918,10.439729,0.21555796,192.58138,2.64871,8,0
"9008500511",10.6448918952592,-9.65505214446154,0.054550298,11.040866,0.63426787,93.2819,10.15623,8,0
"9008500624",10.4898635167221,-8.86560698747015,0.05788698,9.780771,0.38483563,199.85347,4.0216875,3,0
"9008500753",10.1893064973207,-8.86085464122393,0.059532534,10.007386,0.14482684,98.2874,2.7277894,7,0
"9008501158",10.6836684824935,-10.0030656349641,0.054787353,10.353508,0.2120309,39.63764,3.6558685,2,0
"9011902562",14.5271423368421,-0.153643819257157,0.04478065,9.871273,0.51016253,202.49274,1.7702712,2,0
"9016800038",18.7371846067077,0.533651954537656,0.044011816,9.949556,0.107942425,101.18547,2.181085,7,0
"9016800108",18.7595769314613,0.262940690631954,0.047951333,10.320747,0.37375304,144.49606,4.7802024,7,0
"9016800157",18.8282398299071,0.247694136910934,0.04688412,9.193007,0.21320413,267.61642,2.152888,3,0
"9016800171",18.9490283243011,0.409129708518793,0.04646613,9.58667,0.4941337,259.18698,1.7037998,8,0
"9016800287",18.9498071750112,0.241045473508218,0.045187764,10.339099,0.29441774,248.25554,6.4518385,8,0
"9016800400",18.990415518334,0.693314323512243,0.04291909,9.6483345,0.45638254,268.33862,8.168792,8,0
"9016800469",18.8838596388916,0.0405259499700468,0.04559617,10.260633,0.12958296,172.3634,2.061706,7,0
"9239900019",329.341204918133,-7.78765480273277,0.05622671,10.110426,0.096995436,134.02162,2.1645179,7,0
"9239900135",329.241271827424,-7.86362776975465,0.060933825,10.244543,0.19984855,246.25336,2.2253478,7,0
"9011900058",14.1113807521954,-1.33025991912578,0.04855592,9.216757,0.5324699,264.81393,5.4836674,3,0
"9011900089",14.0489411897167,-1.35977573294436,0.041431416,9.5869465,0.3609279,135.75974,2.499175,7,0
"9011900281",14.2903824963196,-1.38030953296239,0.040083166,10.594828,0.30519766,147.31688,3.6095524,7,0
"9011900287",13.9298698885626,-1.03373441104989,0.04220918,10.430638,0.13347316,182.54512,4.8613925,7,0
"9011900343",14.1549694385233,-1.54000317964296,0.04381698,10.204885,0.4103986,136.49599,2.3031676,7,0
"9011900347",14.0080515265925,-1.5497661820694,0.042607125,10.397512,0.35491598,268.2812,7.1386347,7,0
"9011901533",14.3483072573957,-0.431913374033768,0.041091174,10.065662,0.50329566,101.061066,4.4253764,2,0
"9091700062",355.3408203,-29.3437214,0.052015245,10.099332,0.23200661,13.886036,2.5900087,7,0
"9091700107",355.2572021,-29.3527336,0.052172136,10.355667,0.29520363,168.16678,2.9708195,7,0
"9044200747",7.1354871,-32.8534584,0.05177082,10.160002,0.6954567,51.027355,4.7368846,2,0
"9403800025",356.8825073,-28.1070728,0.028357953,10.692318,0.37970456,112.63658,3.7246008,7,0
"9403800149",356.983551,-28.3210812,0.033760365,10.856186,0.3395859,137.86151,9.155007,7,0
"9403800521",357.436554,-28.2614403,0.028772622,9.778085,0.5523041,154.35022,4.662995,7,0
"9403801015",356.1242676,-28.1359501,0.028398268,10.425116,,,,2,1
"9403801268",356.1620483,-27.6592922,0.03057241,10.519668,0.81228185,177.53961,12.923914,2,0
"9403801791",356.7493286,-29.1724167,0.033635937,10.462926,0.5292763,99.208466,9.326823,2,0
"9388000343",337.460968,-30.524231,0.053973883,10.800942,0.52672696,130.77939,12.072426,2,0
"9388000973",336.4985046,-29.9403419,0.057954885,10.680252,0.27030984,19.41325,3.4874847,2,0
"9008500137",10.4410573744021,-9.44298642951742,0.05320723,10.045049,0.6446794,222.46596,2.6581478,7,0
"9008500182",10.3314638827008,-9.41907572997829,0.05480179,10.435489,0.25660712,120.61597,2.966546,7,0
"9008500339",10.3954778185272,-9.01312510171239,0.0584602,10.279981,0.15460502,127.46023,5.0285,7,0
"9008500450",10.1950202100496,-9.55041676338264,0.057393394,10.133665,0.3296156,121.81967,4.4902086,7,0
"9008500688",10.3561204415341,-9.77188072143247,0.054106317,10.081089,0.057506792,84.98446,1.3549963,7,0
"9008500727",10.0523096525382,-8.99902848692661,0.05548107,10.214936,0.53986514,159.11388,2.2299316,7,0
"9008500935",10.35145082011,-8.70066078353979,0.05649467,10.413176,0.44837767,216.39682,5.0307093,7,0
"9008500945",9.8458349051761,-9.16512124311763,0.06562727,10.053793,0.5634361,230.66518,5.3093085,8,0
"9008500959",10.8919310507207,-8.84365621782683,0.049975228,9.691388,0.34206438,113.80717,4.140599,3,0
"9008501272",9.76951789132163,-9.67294023396171,0.056929383,10.558798,0.58138627,104.82471,2.3605726,2,0
"9008501388",9.62404342969036,-9.32281581455738,0.056398038,10.420834,0.42412442,220.9667,3.2953472,2,0
"9011901933",14.4726447422442,-0.346224924712698,0.041626148,10.210827,0.4418558,140.30939,4.0864697,2,0
"9011901992",14.0614893328844,-2.2712870197076,0.044260535,10.151334,0.6818466,262.43207,2.5504434,2,0
"9011902025",13.0509954314508,-1.11129442782327,0.041292846,9.688216,0.7010027,258.12503,3.8454397,2,0
"9011902065",14.6616159727315,-0.402288721426048,0.04381011,9.500612,0.5204128,208.49986,3.3040705,2,0
"9011902749",15.0498875391019,-2.01548439290482,0.045176864,10.383248,0.81133026,178.99152,14.298261,2,0
"9016800037",18.6471189916583,0.473785852411872,0.043526165,9.77479,0.05341082,139.41234,2.6483343,7,0
"9016800236",18.8198933845067,0.185668263756798,0.04490169,10.825523,0.24367312,110.29177,4.365632,7,0
"9016800263",18.9384291577621,0.245719400715764,0.043127287,10.160607,0.749015,159.40671,3.6360087,7,0
"9016800789",19.2173896161566,0.76272257176074,0.0448074,9.729786,0.27331343,273.9615,2.7539127,2,0
"9016801397",18.0763060859617,-0.0807424443444628,0.043714866,10.6953745,0.42757517,115.6975,6.7788134,2,0
"9239900010",329.363092558645,-7.789598639606,0.05748007,10.085775,0.2628837,130.95102,0.6212389,7,0
"9239900020",329.430173083506,-7.7625350736778,0.057947118,10.939418,1.0E-4,185.7994,6.749643,7,0
"9239900071",329.460547436564,-7.87834086788988,0.058454655,10.039417,0.7473252,279.18958,4.8885055,8,0
"9239900167",329.531286424566,-7.92927961116389,0.05937978,11.028429,0.43403286,230.45401,7.225595,7,0
"9239900289",329.661892556942,-7.84505525173515,0.0585979,10.885976,0.81818163,138.98923,7.156829,7,0
"9239900478",329.761269613325,-7.65835691484955,0.056831967,10.605478,0.6971376,283.90073,4.2637887,7,0
"9091700022",355.4725647,-29.2592869,0.052779254,10.532259,0.6583256,146.36761,4.075663,7,0
"9091700577",354.8608704,-28.9239349,0.05148313,10.475171,0.19527997,125.16975,3.7440348,2,1
"9044200148",6.3479981,-32.8362808,0.050273143,10.892316,0.060735468,74.67392,4.4019885,7,0
"9044200170",6.6609702,-33.1045456,0.05057499,10.666188,0.43970707,125.3022,3.549037,7,0
"9044200205",6.715682,-33.0156822,0.049319148,10.296387,0.5303114,141.79103,3.3226755,7,0
"9044200531",6.4036388,-33.6003036,0.05107074,10.157883,0.8283412,175.50351,7.165842,2,0
"9044200609",5.7007632,-33.2305183,0.04808737,10.561863,0.48600653,163.02057,4.640707,2,0
"9044200637",6.0755053,-33.6033249,0.04922237,10.226089,0.44423383,96.583206,2.964593,2,0
"9044200653",6.2723598,-33.6580391,0.05028274,10.237077,0.45399535,140.09721,3.95919,2,0
"9044200723",7.1581941,-33.0602074,0.0476297,10.194381,0.34225094,-0.07192662,7.0523868,2,0
"9403800301",357.2761536,-28.1409912,0.03182535,9.606365,0.14788347,58.06077,14.125334,7,0
"9403800318",357.2164307,-28.3277969,0.03135426,9.398758,0.119019166,127.638275,3.6298842,3,0
"9403800462",357.4015503,-28.2403069,0.0313213,9.766293,0.16290244,119.02717,4.326024,7,0
"9403801002",356.130188,-28.1092834,0.026790852,10.361357,0.24107964,50.433018,4.3999925,2,0
"9403801709",358.0292969,-28.4763699,0.02890007,9.70534,0.11283591,132.12106,3.891606,2,0
"9403802053",358.0610352,-27.5720005,0.02951168,10.890859,0.59928584,18.022781,8.086052,2,0
"9011900054",13.9900886522788,-1.29054047183726,0.050709747,10.041541,0.08379134,191.92012,13.402693,7,0
"9011900121",14.0712243972469,-1.38525124341212,0.04289305,9.928964,0.67463875,118.2533,2.322651,7,0
"9011900245",14.2934751774921,-1.29229385936261,0.039801903,9.598429,0.29248288,250.2629,2.2465649,7,0
"9011900302",13.9650088130803,-1.50647268621418,0.04461712,10.003169,0.33835053,98.9939,3.41381,7,0
"9011900356",14.2331816922159,-0.996757747982803,0.045944594,9.942,0.35865656,124.50248,2.1289835,7,0
"9011900468",14.2867765041883,-0.946792942483313,0.041013774,9.131586,0.4162157,121.869385,4.3610764,3,0
"9011900609",14.4530745276952,-1.00404697497214,0.043004088,10.326349,0.2718424,80.45694,3.0735173,7,0
"9011900957",14.4049572896717,-0.708579685868433,0.042189185,10.065406,0.107680924,114.52168,2.7673645,7,0
"9011901004",13.4276619272992,-1.0851857429077,0.046600495,10.842395,0.35097003,111.04862,10.401846,2,0
"9011901087",13.7443797973054,-1.88107756777745,0.045578197,10.497278,0.36196247,171.7312,4.1904006,2,0
"9011901139",14.5213541206644,-0.689242934751356,0.04221078,10.052586,0.5727036,103.13922,4.939255,2,0
"9011901395",14.3766773862307,-0.488057040368017,0.043994542,9.809438,0.619655,250.56903,2.9502125,2,0
"9011901539",14.3422796900797,-0.42880131326803,0.044665307,10.354545,0.6510326,105.744354,4.806269,2,0
"9011901660",14.0944755394572,-0.345181434888697,0.044745713,10.55047,0.6578527,91.30464,4.2256804,2,0
"9239900630",329.793129349618,-8.07534384590724,0.05261392,10.728128,0.4060824,127.59446,6.8214936,2,0
"9239900643",329.874641701835,-7.67229678335655,0.052714664,10.193804,0.8204937,222.41255,5.3223906,2,0
"9239900827",329.017016500513,-7.32724732326752,0.057960685,10.171366,0.28199196,201.67644,4.704186,2,0
"9388000041",336.9396057,-30.652235,0.05356246,10.591155,0.69250035,76.20944,2.0131118,7,0
"9388000088",337.0162354,-30.4149246,0.060819127,9.946477,0.48511904,15.547462,5.8545218,3,0
"9388000253",337.3681335,-30.6941185,0.0552619,10.012478,0.6342361,134.72232,2.238488,7,0
"9388000437",336.4130249,-30.6591434,0.051781468,11.073134,0.7750118,32.105167,5.8059163,2,0
"9388000487",336.954895,-30.0523987,0.055680607,10.063487,0.41563442,46.01073,2.562632,2,0
"9388000903",336.2136841,-30.2777596,0.058115933,10.68394,0.5234183,126.84624,2.819293,2,0
"9388000914",336.3723145,-31.0837364,0.057283398,10.631817,0.20840394,95.56174,3.2287161,2,0
"9008500227",10.2985975353331,-9.17143297157634,0.05374133,10.533237,0.4222606,183.92464,2.7647564,7,8
"9008500251",10.5903025592273,-9.11667252535254,0.052474134,10.433571,0.65403885,163.45036,3.094746,7,0
"9008500330",10.6444881758519,-9.07677977321965,0.05028764,9.80555,0.3556708,182.27892,1.4235257,3,0
"9008500374",10.3722575603638,-9.0001932424311,0.050660938,10.094452,0.94532925,143.80403,33.07107,8,1
"9008500391",10.175886795415,-9.4780960199251,0.05372138,10.579218,0.35377955,226.38936,3.1231256,7,0
"9008500615",10.6761060464246,-8.9244783517544,0.05660908,10.627842,0.30640882,191.52748,3.7588968,7,0
"9008500631",10.1814100359114,-8.95758171762049,0.05442814,10.328973,0.43242103,104.80971,1.8884467,7,0
"9008500759",10.7314961391534,-9.74868455569834,0.051574916,10.305779,0.44031513,170.3333,1.4453002,7,0
"9008500777",10.5969839305624,-9.812965513888,0.0552438,10.569563,0.66438437,238.23593,2.280752,7,0
"9008500783",10.5027017659868,-9.83444486068269,0.052099474,10.725147,0.855841,235.20335,9.6900835,7,0
"9008501218",10.356045869162,-10.0554695991969,0.06477666,10.520005,0.634691,132.73969,2.7873113,2,0
"9011901812",13.8105052188014,-0.329201718910711,0.043245453,9.939054,0.44276193,215.99174,2.355969,2,0
"9011902095",13.7568473550556,-2.26032433558582,0.044728454,10.180089,0.5054879,265.97333,4.184133,2,0
"9016800008",18.765161318729,0.405230635001952,0.044638395,10.909587,0.46290883,111.61052,9.994364,8,0
"9016800187",18.6371117963274,0.233783902676134,0.045049243,10.185539,0.15354726,263.85144,2.251955,7,0
"9016800284",18.7405016017395,0.149326070902594,0.04510522,9.734593,0.44058144,122.43502,2.7682319,7,0
"9016800602",19.0070225718344,0.0206567637220339,0.045357134,9.558175,0.07864742,266.35025,1.1546267,7,0
"9016801536",19.6135782861152,0.28546986105252,0.04165767,10.480492,0.8718061,174.70856,11.648737,2,0
"9239900067",329.474699685109,-7.72846550578458,0.057822153,10.087066,0.0034116665,265.0755,0.836374,7,0
"9239900185",329.318323278378,-7.9923551881004,0.0569835,10.534463,0.39743352,228.95555,3.3552365,7,1
"9239900202",329.60606175712,-7.73343082042665,0.057435162,10.167504,0.12464093,213.6798,3.562646,7,0
"9008501937",11.0871672490862,-10.1700845682686,0.054083977,10.2716675,0.30772594,225.81056,4.704769,2,0
"9091700089",355.4000854,-29.3889542,0.04666895,10.271216,0.38892025,53.832676,5.4444695,8,0
"9091700201",355.6957092,-29.2478256,0.052940845,9.544797,0.2926262,120.09935,3.4431057,3,0
"9044200179",6.615592,-32.889061,0.047544777,10.440303,0.3455982,85.94984,2.1112418,7,0
"9044200290",6.6986465,-32.7801552,0.048291333,10.325303,0.13698985,126.20019,6.27207,8,0
"9044200348",5.9999409,-33.3281136,0.050842762,10.552072,0.53879946,61.491486,4.801986,2,0
"9403800047",356.8468933,-28.1190262,0.03258391,10.524509,0.19933133,134.99979,5.0978665,7,0
"9403800121",356.8091125,-28.0301399,0.027893525,9.945146,0.21550761,33.295593,1.9715829,7,0
"9403800390",357.1719666,-28.444521,0.032103594,10.044232,0.71030265,174.79897,4.4591694,7,0
"9403800507",357.4351807,-28.0510559,0.03098471,10.174771,0.103629954,87.54775,3.5981195,8,0
"9403800551",357.2867126,-27.7794514,0.03216275,9.751906,0.35698506,147.33737,6.2237973,8,0
"9403802063",358.1087341,-27.6389809,0.029477244,10.583701,0.29827604,53.0599,5.4063144,2,0
"9239900778",329.272040012737,-7.23643222021252,0.060228486,10.175201,0.31430712,146.31639,4.948763,2,0
"9388000002",336.984375,-30.571537,0.061451763,10.472419,0.37232313,99.7412,1.6964685,7,4
"9388000006",336.9700623,-30.5591049,0.060459,10.99851,0.6766033,2.5235226,6.538724,7,0
"9388000566",336.3699646,-30.3662453,0.056177255,10.262531,0.77395654,149.0791,2.4467125,2,0
"9388000590",336.5194092,-30.1603279,0.05998447,10.488776,0.36923996,131.50371,5.406658,2,0
"9388000841",336.3986206,-31.0594273,0.05795731,11.200741,0.113675006,175.30379,8.119712,2,0
"9008500166",10.4151303101143,-9.45866845624096,0.055591792,10.412521,0.4860365,250.1364,3.0438352,7,0
"9008500197",10.454659526801,-9.48409493949341,0.061265714,10.167349,0.21723445,85.97552,2.262533,7,0
"9008500646",10.9012897108841,-9.42996454561469,0.050276417,10.650841,0.24752083,133.25256,2.578959,8,0
"9008501163",9.98350107527546,-8.73451642997559,0.055754963,10.607311,0.40201145,105.05414,4.56517,2,0
"9011900026",14.102856099287,-1.27846422839776,0.03740503,10.112734,0.29454967,245.385,3.164202,7,0
"9011900037",14.0356972647295,-1.20019078621456,0.037788566,9.636428,0.51050615,202.46881,1.2058346,7,0
"9011900072",14.0295765895374,-1.34331167341611,0.04620725,10.645508,0.35230437,98.89072,5.885584,7,0
"9011900082",14.1279804846512,-1.17287783556346,0.042158056,10.679285,0.4137453,185.38487,4.362662,7,0
"9011900113",14.1575036429589,-1.34477002638892,0.041353703,9.599499,0.66341174,145.45258,1.8835601,7,0
"9011900193",14.0660669100866,-1.44668330043773,0.04628792,9.822715,0.7198084,266.21396,3.5853825,7,0
"9011900196",13.9394500428021,-1.39972372611392,0.04506361,9.903426,0.06315629,180.88387,2.099448,7,0
"9011900198",13.8785115416531,-1.29714558210139,0.04605186,9.997012,0.24277921,275.41583,3.6908588,7,0
"9011900265",14.3109445776211,-1.28577369082357,0.043227453,10.67285,0.3801695,201.82199,5.822969,7,0
"9011900449",14.3018095637204,-0.97465514920473,0.04298777,9.28148,0.5385754,183.46143,1.629816,3,0
"9011900759",14.1965280673541,-1.7859699187137,0.040894046,9.820666,0.52846074,167.49625,2.7007182,8,0
"9011900852",13.6212470998429,-1.64160647738951,0.0484208,9.19645,0.31856558,128.8298,3.6361775,3,0
"9011900948",14.3207246367738,-0.669485978029893,0.04523477,11.0236845,0.14853261,180.59337,10.387092,7,0
"9011901635",14.5106351374285,-2.03830045644713,0.042783972,10.7554,0.4163412,257.57144,6.983679,2,0
